Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t112,0.0,0.0,0.0,0.0,5058.400187229925,12660.031363894308,1620.9353158820313,0.0,0.0,0.0,19339.366867006265
t113,0.0,0.0,0.0,0.0,3518.1720063280695,6652.506074505498,1753.766519138047,0.0,0.0,0.0,11924.444599971615
t114,0.0,0.0,0.0,0.0,818.722838751414,432.94146812739564,0.0,0.0,0.0,0.0,1251.6643068788096
t115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t121,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,2.2737367544323206e-13
t122,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0,0.0,0.0,4.547473508864641e-13
t123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t124,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0,0.0,0.0,2.2737367544323206e-13
t125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t128,0.0,0.0,0.0,0.0,116.32681324019697,1394.9536587960501,0.0,0.0,0.0,0.0,1511.2804720362471
t129,0.0,0.0,0.0,0.0,53.32510769071655,9030.72704078928,0.0,0.0,0.0,0.0,9084.052148479996
t130,0.0,0.0,0.0,0.0,363.8210931315814,11460.43623358759,0.0,0.0,0.0,0.0,11824.257326719171
t131,0.0,0.0,0.0,0.0,1137.070635415861,2549.3477758993686,0.0,0.0,0.0,0.0,3686.4184113152296
t132,0.0,0.0,0.0,0.0,3091.088522414587,17354.07463660227,0.0,0.0,0.0,0.0,20445.163159016854
t133,0.0,0.0,0.0,0.0,5368.8574645607705,15635.22992670011,0.0,0.0,0.0,0.0,21004.08739126088
t134,0.0,0.0,0.0,0.0,7549.607696334384,2778.7572539359644,0.0,0.0,0.0,0.0,10328.364950270348
t135,0.0,0.0,0.0,0.0,8041.764878769645,2477.890140555828,0.0,0.0,0.0,0.0,10519.655019325473
t136,0.0,0.0,0.0,0.0,8136.647039355557,13201.147942370524,0.0,0.0,0.0,0.0,21337.79498172608
t137,0.0,0.0,0.0,0.0,8194.339129273627,0.0,0.0,0.0,0.0,0.0,8194.339129273627
t138,0.0,0.0,0.0,0.0,6859.022004711674,0.0,0.0,0.0,0.0,0.0,6859.022004711674
t139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t141,0.0,0.0,0.0,0.0,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,-4.547473508864641e-13
t142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t145,0.0,0.0,0.0,0.0,1357.57164048524,0.0,0.0,0.0,0.0,0.0,1357.57164048524
t146,0.0,0.0,0.0,0.0,2048.90636350557,0.0,0.0,0.0,0.0,0.0,2048.90636350557
