Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t140,0.0,0.0,0.0,0.0,3013.5242343632103,0.0,3227.865567322995,8713.134432677005,7370.475765636789,0.0,22325.0
t141,0.0,0.0,0.0,0.0,5388.7645139815695,0.0,3477.2424562207752,8140.757543779225,4914.2354860184305,0.0,21921.0
t142,0.0,0.0,0.0,0.0,6042.794955859178,0.0,3813.5979401815985,7165.4020598184015,4100.205044140822,0.0,21122.0
t143,0.0,0.0,0.0,0.0,6053.489944708515,0.0,4742.135013521248,4790.864986478752,3724.5100552914846,0.0,19311.0
t144,0.0,0.0,0.0,0.0,8668.68859273819,0.0,4276.478781118085,3819.521218881915,749.31140726181,0.0,17514.0
t145,0.0,0.0,0.0,0.0,6292.938686423517,0.0,3810.061313576483,0.0,0.0,0.0,10103.0
t146,0.0,0.0,0.0,0.0,4844.172539237911,0.0,4785.827460762089,0.0,0.0,0.0,9630.0
t147,0.0,0.0,0.0,0.0,5282.155064981126,0.0,4090.844935018874,0.0,0.0,0.0,9373.0
t148,0.0,0.0,0.0,0.0,5542.230089252329,0.0,3762.7699107476706,0.0,0.0,0.0,9305.0
t149,0.0,0.0,0.0,0.0,5119.416332325276,0.0,4424.583667674724,0.0,0.0,0.0,9544.0
t150,0.0,0.0,0.0,0.0,5882.605339334374,0.0,4455.225926418061,114.16873424756523,0.0,0.0,10452.0
t151,0.0,0.0,0.0,1095.7586104302316,3218.4116153195973,2520.829774250171,5149.0,0.0,0.0,0.0,11984.0
t152,0.0,0.0,0.0,8363.779883109075,0.0,4685.220116890925,0.0,0.0,0.0,0.0,13049.0
t153,0.0,0.0,0.0,13666.0,0.0,0.0,0.0,0.0,0.0,0.0,13666.0
t154,0.0,0.0,0.0,17418.313594651445,0.0,0.0,0.0,0.0,0.0,0.0,17418.313594651445
t155,0.0,0.0,0.0,14548.0,0.0,0.0,0.0,0.0,0.0,0.0,14548.0
t156,0.0,0.0,0.0,14736.0,0.0,0.0,0.0,0.0,0.0,0.0,14736.0
t157,0.0,0.0,0.0,14723.0,0.0,0.0,0.0,0.0,0.0,0.0,14723.0
t158,0.0,0.0,0.0,14719.0,0.0,0.0,0.0,0.0,0.0,0.0,14719.0
t159,0.0,0.0,0.0,19160.45038727828,0.0,0.0,0.0,0.0,0.0,0.0,19160.45038727828
t160,0.0,0.0,0.0,14437.0,0.0,0.0,0.0,0.0,0.0,0.0,14437.0
t161,0.0,0.0,0.0,11264.092009317765,0.0,3149.9079906822353,0.0,0.0,0.0,0.0,14414.0
t162,0.0,0.0,0.0,3980.745441388149,0.0,7704.992370417676,2705.262188194174,0.0,0.0,0.0,14391.0
t163,0.0,0.0,0.0,0.0,6982.346159212301,0.0,5368.0,1915.6538407876988,0.0,0.0,14266.0
t164,0.0,0.0,0.0,0.0,8347.380295105744,0.0,5240.032453557142,1048.5872513371141,0.0,0.0,14636.0
t165,0.0,0.0,0.0,0.0,8454.195004967107,0.0,5367.0,436.8049950328932,0.0,0.0,14258.0
t166,0.0,0.0,0.0,0.0,7536.526313534467,0.0,5261.0,348.4736864655333,0.0,0.0,13146.0
t167,0.0,0.0,0.0,0.0,4815.91101384219,0.0,5126.0,0.0,1802.0889861578098,0.0,11744.0
t168,0.0,0.0,0.0,0.0,4517.430059723293,0.0,5007.0,264.00452643451626,712.5654138421904,0.0,10501.000000000002
t169,0.0,0.0,0.0,0.0,2421.1411138551402,0.0,2041.3840179061847,5183.474868238675,0.0,0.0,9646.0
t170,0.0,0.0,0.0,0.0,1851.6858440569729,0.0,2085.4396842392766,0.0,2648.8340321264304,2616.0404395773203,9202.0
t171,0.0,0.0,0.0,0.0,1638.6388644863491,0.0,1962.0693348262025,5365.291800687448,0.0,0.0,8966.0
t172,0.0,0.0,0.0,0.0,755.799088977455,0.0,1895.4238119007061,0.0,6252.777099121839,0.0,8904.0
t173,0.0,0.0,0.0,0.0,1255.3610409351184,0.0,1968.1786003831758,0.0,4315.278788504038,1590.1815701776677,9129.0
t174,0.0,0.0,0.0,0.0,1129.9560468256154,0.0,1508.808490328427,7376.235462845958,0.0,0.0,10015.0
t175,0.0,0.0,0.0,26.819266688851823,489.18391198749885,78.62237112671099,1415.0399333929163,2021.140799918232,7686.19371688579,0.0,11717.0
t176,0.0,0.0,0.0,4915.588451685269,0.0,6840.146288023855,987.2652602908756,0.0,0.0,0.0,12743.0
t177,0.0,0.0,0.0,8524.695483242187,0.0,15351.01796249032,0.0,0.0,0.0,0.0,23875.71344573251
t178,0.0,0.0,0.0,11854.115876472506,0.0,1681.884123527494,0.0,0.0,0.0,0.0,13536.0
t179,0.0,0.0,0.0,7481.50352279861,0.0,23777.31601017464,0.0,0.0,0.0,0.0,31258.819532973248
t180,0.0,0.0,0.0,15629.895482071175,0.0,8689.0,0.0,0.0,0.0,0.0,24318.895482071173
t181,0.0,0.0,0.0,17376.255146390315,0.0,23798.31601017464,0.0,0.0,0.0,0.0,41174.571156564954
t182,0.0,0.0,0.0,22279.147970810478,0.0,0.0,0.0,0.0,0.0,0.0,22279.147970810478
t183,0.0,0.0,0.0,21846.208379976157,0.0,0.0,0.0,0.0,0.0,0.0,21846.208379976157
t184,0.0,0.0,0.0,17693.053367016815,0.0,0.0,0.0,0.0,0.0,0.0,17693.053367016815
t185,0.0,0.0,0.0,10995.899342429246,0.0,16525.439631195564,0.0,0.0,0.0,0.0,27521.33897362481
t186,0.0,0.0,0.0,2678.095345072489,761.7430320132456,5690.2941102957075,2418.337865070661,2093.5296475478967,0.0,0.0,13642.0
t187,0.0,0.0,0.0,0.0,1521.1020581085133,0.0,2826.255501622497,2198.744498377503,7123.897941891487,0.0,13670.0
t188,0.0,0.0,0.0,0.0,2803.0119365750693,0.0,3454.5156184487273,7820.472444976203,0.0,0.0,14078.0
t189,0.0,0.0,0.0,0.0,2609.843409984647,0.0,4293.983034036658,6724.173555978695,0.0,0.0,13628.0
t190,0.0,0.0,0.0,0.0,2456.9186782274014,0.0,4191.936448106065,106.06355189393526,6006.081321772599,0.0,12761.0
t191,0.0,0.0,0.0,0.0,4679.864326974945,0.0,3538.1651940209026,3430.970479004153,0.0,0.0,11649.0
t192,0.0,0.0,0.0,0.0,3322.9202260425855,0.0,3244.559624940234,0.0,3947.520149017181,0.0,10515.0
t193,0.0,0.0,0.0,0.0,73.26789766637853,0.0,5.233672351187246,10309.246429982433,0.0,0.0,10387.748
t194,0.0,0.0,0.0,0.0,98.82520208017193,0.0,6.093744418104961,2082.236255581895,7808.473797919828,0.0,9995.629
t195,0.0,0.0,0.0,0.0,102.47973126756418,0.0,1.2391178322667662,0.0,7086.134711322848,2616.0404395773203,9805.893999999998
t196,0.0,0.0,0.0,0.0,96.22052796142606,0.0,1.1771962283836481,0.0,7759.509472038574,1881.8498037716165,9738.757000000001
t197,0.0,0.0,0.0,0.0,67.54670111914159,0.0,5.38251504859138,9751.451783832268,0.0,0.0,9824.381000000001
t198,0.0,0.0,0.0,0.0,81.80626326673877,0.0,7.557782970967843,10056.106953762293,0.0,0.0,10145.471
t199,0.0,0.0,0.0,0.0,62.03467224747037,0.0,2.5745604226793426,0.0,7978.565327752529,2616.0404395773203,10659.215
t200,0.0,0.0,0.0,2804.529030891362,9.491790114077522,3076.1002703325676,5.270696310175693,308.93727279846263,5080.524939553356,0.0,11284.854000000001
t201,0.0,0.0,0.0,12447.97106743994,81.2441663546997,16206.036248493301,15.575449274810161,0.0,0.0,0.0,28750.826931562748
t202,0.0,0.0,0.0,19367.341873163707,0.0,23228.26972297857,0.0,0.0,0.0,0.0,42595.61159614228
t203,0.0,0.0,0.0,23980.255743646223,0.0,18708.355852496054,0.0,0.0,0.0,0.0,42688.61159614228
t204,0.0,0.0,0.0,24758.014477622924,0.0,17917.59711851935,0.0,0.0,0.0,0.0,42675.61159614228
t205,0.0,0.0,0.0,24895.94213487988,0.0,17674.669461262398,0.0,0.0,0.0,0.0,42570.61159614228
t206,0.0,0.0,0.0,23880.6413245162,0.0,18551.970271626073,0.0,0.0,0.0,0.0,42432.61159614228
t207,0.0,0.0,0.0,18999.53478714517,0.0,23371.076808997102,0.0,0.0,0.0,0.0,42370.61159614228
t208,0.0,0.0,0.0,11306.236571257388,1.633124537507991,14756.436280844568,1.0286590652091996,0.0,0.0,0.0,26065.334635704672
t209,0.0,0.0,0.0,1252.8428867506493,0.16786170581371485,2741.9551930440457,0.14190367556547862,3746.5612095737847,5896.871945250142,0.0,13638.541000000001
t210,0.0,0.0,0.0,0.0,0.5265661843084983,0.0,0.029806561518299097,5853.810193438486,8853.501433815693,0.0,14707.868000000006
t211,0.0,0.0,0.0,0.0,12.155415665222268,0.0,0.21115810096107102,3419.2680496463645,8595.00193701015,2616.0404395773203,14642.67700000002
t212,0.0,0.0,0.0,0.0,22.872935951858814,0.0,8.25103334847682,4947.141571902034,8740.666064048142,537.4643947494887,14256.396
t213,0.0,0.0,0.0,0.0,44.931342959792985,0.0,12.921490690309838,5074.19450930969,8616.442657040208,0.0,13748.490000000002
t214,0.0,0.0,0.0,0.0,148.7118725544268,0.0,10.124487769119696,4360.86351223088,8332.657127445573,0.0,12852.357
t215,0.0,0.0,0.0,0.0,261.2201717074807,0.0,11.221423550189265,8912.06196516501,0.0,2616.0404395773203,11800.544
t216,0.0,0.0,0.0,0.0,389.84103639671923,0.0,12.770760470330993,151.3217999523401,7691.624963603281,2616.0404395773203,10861.598999999991
t217,2251.8225461298666,3434.158923305398,1837.5215967301654,0.0,0.18284935811851083,0.0,228.29578749016525,0.0,2727.474296986285,0.0,10479.455999999998
t218,2251.8225461298666,3434.158923305398,1837.5215967301654,0.0,0.0,0.0,143.77308335499032,0.0,2432.4488504795795,0.0,10099.724999999999
t219,2251.8225461298666,3434.158923305398,1837.5215967301654,0.0,0.0,0.0,23.159698299718396,2372.9932355348506,0.0,0.0,9919.655999999999
