Time_Index,E_z1,E_z2,E_z3,H2_z1,H2_z2,H2_z3
2625,8954,2557,1221,696.785517,4099.164732,1543.680441
2626,9292,2654,1267,666.582417,3923.080659,1477.233621
2627,9542,2725,1301,662.958045,3901.032396,1469.078784
2628,9660,2759,1317,687.422556,4044.19509,1522.840302
2629,9654,2757,1316,730.310958,4297.599099,1618.282098
2630,9664,2760,1318,758.399841,4462.810056,1680.802515
2631,9581,2736,1306,820.316196,4826.45538,1817.622558
2632,9465,2703,1290,870.755373,5123.955915,1929.676059
2633,9382,2680,1279,846.592893,4980.793221,1875.61251
2634,9251,2642,1261,795.851685,4683.292686,1763.559009
2635,9025,2578,1231,655.40727,3856.93587,1452.467079
2636,9124,2606,1244,481.437414,2832.144687,1066.471461
2637,9270,2648,1264,348.241743,2049.582366,771.991236
2638,8744,2497,1192,262.162908,1542.774348,581.107644
2639,8003,2285,1091,155.545965,914.549868,344.31534
2640,7237,2067,986,87.891021,517.983165,195.112026
2641,6672,1905,909,86.380866,508.922235,191.789685
2642,6341,1811,864,61.010262,359.114859,135.309888
2643,6150,1757,838,59.198076,347.637681,131.081454
2644,6065,1732,827,82.756494,487.780065,183.634848
2645,6112,1746,833,153.733779,904.582845,340.690968
2646,6317,1804,861,252.497916,1485.388458,559.361412
2647,6622,1891,903,383.277339,2255.265477,849.311172
2648,7218,2061,984,520.701444,3062.896371,1153.456389
2649,7883,2251,1075,659.937735,3883.212567,1462.434102
2650,8360,2388,1140,730.91502,4300.317378,1619.490222
2651,8615,2460,1175,754.473438,4440.157731,1672.043616
2652,8701,2484,1186,789.207003,4643.122563,1748.457459
2653,8697,2484,1186,838.438056,4933.978416,1858.094712
2654,8640,2467,1178,875.285838,5149.62855,1939.341051
2655,8583,2451,1170,918.17424,5402.730528,2034.480816
2656,8570,2448,1168,942.034689,5542.570881,2087.336241
2657,8630,2464,1176,895.219884,5266.816578,1983.437577
2658,8717,2490,1188,809.745111,4763.934963,1794.06414
2659,8680,2479,1183,672.925068,3958.720317,1490.825016
2660,8838,2525,1205,523.117692,3077.997921,1159.194978
2661,9013,2574,1229,399.284982,2348.593056,884.346768
2662,8561,2445,1167,311.695992,1833.32817,690.442866
2663,7906,2258,1078,217.46232,1280.007378,482.041476
2664,7234,2066,986,140.746446,827.866971,311.695992
2665,6682,1908,911,86.984928,512.244576,192.997809
2666,6348,1813,865,112.053501,659.031642,248.269482
2667,6133,1752,836,41.076216,241.322769,90.911331
2668,6022,1720,821,64.030572,376.934688,141.95457
2669,6017,1718,820,119.604276,704.034261,265.183218
2670,6125,1749,835,196.32015,1155.268575,434.92464
2671,6275,1792,855,299.916783,1764.465102,664.4682
2672,6726,1921,917,424.655586,2497.79637,940.826565
2673,7349,2099,1002,554.830947,3264.95511,1229.568201
2674,7889,2253,1075,714.001284,4201.553241,1582.340409
2675,8223,2349,1120,815.785731,4799.574621,1807.353504
2676,8446,2412,1151,836.62587,4923.709362,1854.168309
2677,8560,2444,1167,833.001498,4901.057037,1845.711441
2678,8565,2446,1167,807.932925,4754.269971,1790.439768
2679,8530,2436,1163,790.717158,4652.787555,1752.081831
2680,8569,2447,1168,756.285624,4449.822723,1675.667988
2681,8750,2499,1193,719.739873,4235.380713,1595.025711
2682,8957,2558,1221,645.138216,3795.321546,1429.210692
2683,9117,2604,1243,554.830947,3264.95511,1229.568201
2684,9243,2639,1260,443.683539,2610.755964,983.110905
2685,9100,2599,1241,353.678301,2080.389528,783.468414
2686,8489,2424,1157,274.84821,1617.980067,609.196527
2687,7756,2215,1057,198.132336,1166.443722,439.455105
2688,7072,2019,964,135.007857,794.34153,299.01069
2689,6626,1893,903,48.929022,287.231481,108.127098
2690,6392,1825,871,36.847782,216.556227,81.54837
2691,6286,1795,857,52.855425,310.789899,117.188028
2692,6264,1789,853,120.8124,711.283005,267.901497
2693,6445,1840,878,248.873544,1464.85035,551.810637
2694,7127,2035,971,405.023571,2383.628652,897.636132
2695,8305,2372,1132,507.110049,2984.06628,1123.857351
2696,9197,2626,1254,581.107644,3419.897013,1287.860184
2697,9568,2733,1304,611.310744,3596.585148,1354.307004
2698,9755,2786,1330,647.252433,3808.61091,1434.345219
2699,9891,2825,1348,767.460771,4515.061419,1700.43453
2700,9947,2841,1356,817.295886,4809.541644,1811.279907
2701,9884,2823,1348,841.458366,4950.892152,1864.437363
2702,9840,2810,1342,825.450723,4856.65848,1828.797705
2703,9705,2771,1323,817.295886,4809.541644,1811.279907
2704,9597,2740,1308,783.468414,4609.295091,1735.772157
2705,9638,2753,1314,743.298291,4373.710911,1646.975043
2706,9752,2785,1329,657.219456,3867.204924,1456.393482
2707,9732,2780,1327,547.280172,3219.65046,1212.352434
2708,9838,2810,1341,417.104811,2454.303906,924.21486
2709,9811,2802,1338,317.13255,1865.343456,702.524106
2710,9119,2604,1243,221.086692,1300.243455,489.592251
2711,8183,2337,1116,136.820043,805.516677,303.239124
2712,7329,2093,999,80.944308,475.698825,179.104383
2713,6780,1936,924,75.205719,443.079477,167.023143
2714,6519,1862,888,54.36558,320.15286,120.510369
2715,6377,1821,869,50.137146,295.386318,111.147408
2716,6350,1813,866,74.299626,437.038857,164.606895
2717,6542,1868,892,133.799733,787.998879,296.594442
2718,7181,2051,979,219.576537,1292.69268,486.873972
2719,8243,2354,1124,331.630038,1951.422291,734.841423
2720,9045,2583,1233,453.0465,2665.423575,1003.649013
2721,9303,2657,1268,572.348745,3367.041588,1267.926138
2722,9450,2699,1288,634.869162,3736.425501,1407.162429
2723,9554,2729,1302,654.803208,3853.311498,1451.258955
2724,9546,2726,1302,683.194122,4019.428548,1513.779372
2725,9473,2705,1292,726.988617,4277.967084,1611.033354
2726,9439,2695,1287,759.607965,4468.850676,1682.916732
2727,9335,2666,1272,794.945592,4678.158159,1761.746823
2728,9235,2638,1259,814.879638,4795.044156,1805.843349
2729,9250,2642,1261,775.313577,4561.272162,1717.650297
2730,9308,2658,1269,701.920044,4130.273925,1555.45965
2731,9325,2663,1272,582.617799,3428.655912,1291.182525
2732,9589,2739,1308,450.932283,2653.040304,999.118548
2733,9834,2809,1341,344.31534,2025.117855,762.628275
2734,9223,2634,1257,266.693373,1569.655107,591.074667
2735,8266,2360,1127,187.25922,1101.809088,414.990594
2736,7403,2114,1010,119.302245,701.618013,264.277125
2737,6846,1955,934,51.043239,299.614752,112.959594
2738,6563,1874,894,37.451844,219.878568,82.756494
2739,6434,1838,877,52.553394,309.581775,116.583966
2740,6396,1827,872,122.322555,719.437842,270.921807
2741,6607,1887,901,263.069001,1548.512937,583.221861
2742,7258,2073,989,422.8434,2487.829347,936.900162
2743,8321,2376,1135,523.117692,3077.091828,1158.892947
2744,9055,2586,1235,599.531535,3526.815987,1328.030307
2745,9248,2641,1261,631.546821,3716.793486,1399.611654
2746,9365,2675,1277,604.364031,3556.717056,1339.507485
2747,9445,2697,1288,601.04169,3536.78301,1331.95671
2748,9476,2706,1292,623.089953,3666.65634,1380.885732
2749,9431,2693,1286,662.353983,3896.501931,1467.266598
2750,9411,2688,1283,687.724587,4046.309307,1523.746395
2751,9284,2651,1266,743.600322,4376.127159,1647.881136
2752,9200,2627,1254,789.509034,4645.840842,1749.665583
2753,9217,2632,1257,767.460771,4515.967512,1700.736561
2754,9275,2649,1265,721.552059,4246.253829,1598.952114
2755,9314,2659,1270,594.397008,3496.914918,1316.85516
2756,9529,2721,1299,436.434795,2567.565531,967.103262
2757,9704,2771,1322,315.924426,1858.396743,699.805827
2758,9135,2609,1246,237.698397,1398.705561,526.742064
2759,8240,2354,1123,141.048477,829.377126,312.300054
2760,7404,2114,1010,79.736184,469.658205,176.688135
2761,6841,1953,933,53.157456,312.904116,117.79209
2762,6546,1869,893,38.961999,229.54356,86.380866
2763,6427,1835,876,54.969642,323.475201,121.718493
2764,6427,1835,876,127.759113,751.151097,282.701016
2765,6632,1894,904,274.84821,1617.073974,608.894496
2766,7306,2087,996,441.569322,2597.4666,978.278409
2767,8374,2392,1141,546.072048,3213.005778,1209.936186
2768,9114,2603,1242,625.808232,3682.361952,1386.624321
2769,9313,2659,1270,659.635704,3880.494288,1461.528009
2770,9396,2684,1281,631.24479,3713.773176,1398.40353
2771,9470,2704,1291,627.620418,3692.933037,1390.550724
2772,9511,2716,1297,650.574774,3828.544956,1441.895994
2773,9475,2706,1292,691.348959,4068.35757,1532.203263
2774,9481,2708,1292,717.927687,4224.809628,1591.099308
2775,9380,2679,1279,776.521701,4569.124968,1720.670607
2776,9301,2656,1268,824.54463,4850.919891,1826.683488
2777,9388,2681,1280,801.288243,4715.307972,1775.640249
2778,9586,2738,1307,753.567345,4433.513049,1669.627368
2779,9647,2755,1315,620.371674,3651.252759,1374.845112
2780,9786,2795,1334,455.764779,2680.827156,1009.689633
2781,9784,2794,1334,329.817852,1940.247144,730.612989
2782,9146,2612,1247,248.269482,1460.319885,549.998451
2783,8222,2348,1120,147.089097,865.922877,326.19348
2784,7374,2106,1005,83.360556,490.196313,184.540941
2785,6808,1944,928,56.177766,330.723945,124.436772
2786,6500,1856,886,41.076216,242.530893,91.213362
2787,6337,1810,863,57.989952,341.597061,128.665206
2788,6299,1798,858,134.705826,793.435437,298.708659
2789,6456,1843,880,290.251791,1707.985305,643.32603
2790,7064,2018,963,466.335864,2743.951635,1033.248051
2791,8119,2319,1106,576.87921,3393.922347,1278.195192
2792,8944,2555,1219,661.145859,3889.857249,1464.85035
2793,9257,2644,1262,696.785517,4099.164732,1543.680441
2794,9407,2687,1282,666.582417,3923.080659,1477.233621
2795,9502,2714,1296,662.958045,3901.032396,1469.078784
2796,9483,2708,1292,687.422556,4044.19509,1522.840302
2797,9385,2680,1279,730.310958,4297.599099,1618.282098
2798,9325,2663,1272,758.399841,4462.810056,1680.802515
2799,9177,2621,1251,820.316196,4826.45538,1817.622558
2800,9030,2579,1231,870.755373,5123.955915,1929.676059
2801,8992,2568,1226,846.592893,4980.793221,1875.61251
2802,8973,2563,1223,795.851685,4683.292686,1763.559009
2803,8944,2555,1219,655.40727,3856.93587,1452.467079
2804,9191,2625,1253,481.437414,2832.144687,1066.471461
2805,9489,2710,1293,348.241743,2049.582366,771.991236
2806,9078,2593,1237,262.162908,1542.774348,581.107644
2807,8354,2386,1139,155.545965,914.549868,344.31534
2808,7594,2169,1035,87.891021,517.983165,195.112026
2809,7027,2007,958,86.380866,508.922235,191.789685
2810,6707,1915,914,61.010262,359.114859,135.309888
2811,6558,1873,894,59.198076,347.637681,131.081454
2812,6503,1857,886,82.756494,487.780065,183.634848
2813,6590,1883,899,153.733779,904.582845,340.690968
2814,6823,1948,930,252.497916,1485.388458,559.361412
2815,7156,2044,975,383.277339,2255.265477,849.311172
2816,7814,2232,1065,520.701444,3062.896371,1153.456389
2817,8360,2388,1140,659.937735,3883.212567,1462.434102
2818,8647,2469,1179,730.91502,4300.317378,1619.490222
2819,8695,2483,1186,754.473438,4440.157731,1672.043616
2820,8627,2464,1176,789.207003,4643.122563,1748.457459
2821,8476,2420,1156,838.438056,4933.978416,1858.094712
2822,8298,2369,1131,875.285838,5149.62855,1939.341051
2823,8138,2324,1110,918.17424,5402.730528,2034.480816
2824,8042,2297,1096,942.034689,5542.570881,2087.336241
2825,8087,2309,1102,895.219884,5266.816578,1983.437577
2826,8203,2343,1118,809.745111,4763.934963,1794.06414
2827,8278,2364,1129,672.925068,3958.720317,1490.825016
2828,8497,2427,1158,523.117692,3077.997921,1159.194978
2829,8824,2520,1203,399.284982,2348.593056,884.346768
2830,8473,2419,1155,311.695992,1833.32817,690.442866
2831,7862,2245,1072,217.46232,1280.007378,482.041476
2832,7216,2061,984,140.746446,827.866971,311.695992
2833,6678,1908,910,86.984928,512.244576,192.997809
2834,6379,1822,869,112.053501,659.031642,248.269482
2835,6231,1779,849,41.076216,241.322769,90.911331
2836,6183,1766,843,64.030572,376.934688,141.95457
2837,6226,1778,848,119.604276,704.034261,265.183218
2838,6358,1816,867,196.32015,1155.268575,434.92464
2839,6566,1875,895,299.916783,1764.465102,664.4682
2840,7057,2015,962,424.655586,2497.79637,940.826565
2841,7611,2174,1037,554.830947,3264.95511,1229.568201
2842,8009,2287,1092,714.001284,4201.553241,1582.340409
2843,8176,2335,1115,815.785731,4799.574621,1807.353504
2844,8248,2355,1125,836.62587,4923.709362,1854.168309
2845,8210,2344,1119,833.001498,4901.057037,1845.711441
2846,8101,2314,1105,807.932925,4754.269971,1790.439768
2847,7983,2280,1088,790.717158,4652.787555,1752.081831
2848,7964,2274,1085,756.285624,4449.822723,1675.667988
2849,8083,2309,1102,719.739873,4235.380713,1595.025711
2850,8309,2373,1133,645.138216,3795.321546,1429.210692
2851,8451,2414,1152,554.830947,3264.95511,1229.568201
2852,8721,2491,1189,443.683539,2610.755964,983.110905
2853,9116,2604,1242,353.678301,2080.389528,783.468414
2854,8590,2453,1171,274.84821,1617.980067,609.196527
2855,7786,2224,1061,198.132336,1166.443722,439.455105
2856,7052,2014,961,135.007857,794.34153,299.01069
2857,6583,1880,898,48.929022,287.231481,108.127098
2858,6346,1813,865,36.847782,216.556227,81.54837
2859,6259,1788,853,52.855425,310.789899,117.188028
2860,6291,1797,858,120.8124,711.283005,267.901497
2861,6536,1867,891,248.873544,1464.85035,551.810637
2862,7230,2065,985,405.023571,2383.628652,897.636132
2863,8393,2397,1144,507.110049,2984.06628,1123.857351
2864,9173,2620,1251,581.107644,3419.897013,1287.860184
2865,9327,2664,1272,611.310744,3596.585148,1354.307004
2866,9413,2689,1283,647.252433,3808.61091,1434.345219
2867,9479,2707,1292,767.460771,4515.061419,1700.43453
2868,9472,2705,1292,817.295886,4809.541644,1811.279907
2869,9405,2686,1282,841.458366,4950.892152,1864.437363
2870,9386,2680,1280,825.450723,4856.65848,1828.797705
2871,9285,2651,1266,817.295886,4809.541644,1811.279907
2872,9188,2625,1252,783.468414,4609.295091,1735.772157
2873,9181,2622,1252,743.298291,4373.710911,1646.975043
2874,9244,2640,1260,657.219456,3867.204924,1456.393482
2875,9319,2661,1271,547.280172,3219.65046,1212.352434
2876,9578,2735,1306,417.104811,2454.303906,924.21486
2877,9769,2790,1332,317.13255,1865.343456,702.524106
2878,9077,2592,1237,221.086692,1300.243455,489.592251
2879,8118,2319,1106,136.820043,805.516677,303.239124
2880,7258,2073,989,80.944308,475.698825,179.104383
2881,6709,1916,914,75.205719,443.079477,167.023143
2882,6451,1843,879,54.36558,320.15286,120.510369
2883,6313,1803,860,50.137146,295.386318,111.147408
2884,6280,1793,856,74.299626,437.038857,164.606895
2885,6440,1839,878,133.799733,787.998879,296.594442
2886,7103,2028,968,219.576537,1292.69268,486.873972
2887,8260,2359,1126,331.630038,1951.422291,734.841423
2888,9180,2622,1252,453.0465,2665.423575,1003.649013
2889,9544,2725,1301,572.348745,3367.041588,1267.926138
2890,9773,2791,1332,634.869162,3736.425501,1407.162429
2891,9907,2830,1351,654.803208,3853.311498,1451.258955
2892,10041,2868,1369,683.194122,4019.428548,1513.779372
2893,10019,2861,1366,726.988617,4277.967084,1611.033354
2894,9939,2839,1355,759.607965,4468.850676,1682.916732
2895,9828,2807,1340,794.945592,4678.158159,1761.746823
2896,9744,2783,1328,814.879638,4795.044156,1805.843349
2897,9809,2801,1338,775.313577,4561.272162,1717.650297
2898,9948,2841,1356,701.920044,4130.273925,1555.45965
2899,9948,2841,1356,582.617799,3428.655912,1291.182525
2900,10011,2859,1365,450.932283,2653.040304,999.118548
2901,10004,2857,1364,344.31534,2025.117855,762.628275
2902,9333,2665,1272,266.693373,1569.655107,591.074667
2903,8343,2383,1137,187.25922,1101.809088,414.990594
2904,7472,2134,1019,119.302245,701.618013,264.277125
2905,6901,1971,941,51.043239,299.614752,112.959594
2906,6596,1884,899,37.451844,219.878568,82.756494
2907,6443,1840,878,52.553394,309.581775,116.583966
2908,6407,1830,873,122.322555,719.437842,270.921807
2909,6579,1878,897,263.069001,1548.512937,583.221861
2910,7221,2063,984,422.8434,2487.829347,936.900162
2911,8370,2390,1141,523.117692,3077.091828,1158.892947
2912,9232,2636,1258,599.531535,3526.815987,1328.030307
2913,9484,2709,1292,631.546821,3716.793486,1399.611654
2914,9630,2750,1312,604.364031,3556.717056,1339.507485
2915,9749,2784,1329,601.04169,3536.78301,1331.95671
2916,9754,2785,1330,623.089953,3666.65634,1380.885732
2917,9685,2765,1320,662.353983,3896.501931,1467.266598
2918,9652,2756,1316,687.724587,4046.309307,1523.746395
2919,9539,2725,1301,743.600322,4376.127159,1647.881136
2920,9443,2697,1288,789.509034,4645.840842,1749.665583
2921,9476,2706,1292,767.460771,4515.967512,1700.736561
2922,9590,2739,1308,721.552059,4246.253829,1598.952114
2923,9674,2763,1319,594.397008,3496.914918,1316.85516
2924,9848,2812,1343,436.434795,2567.565531,967.103262
2925,9917,2832,1352,315.924426,1858.396743,699.805827
2926,9286,2652,1266,237.698397,1398.705561,526.742064
2927,8311,2374,1133,141.048477,829.377126,312.300054
2928,7439,2124,1014,79.736184,469.658205,176.688135
2929,6861,1959,935,53.157456,312.904116,117.79209
2930,6565,1874,895,38.961999,229.54356,86.380866
2931,6405,1829,873,54.969642,323.475201,121.718493
2932,6366,1818,868,127.759113,751.151097,282.701016
2933,6544,1869,892,274.84821,1617.073974,608.894496
2934,7180,2051,979,441.569322,2597.4666,978.278409
2935,8344,2383,1137,546.072048,3213.005778,1209.936186
2936,9230,2636,1258,625.808232,3682.361952,1386.624321
2937,9513,2717,1297,659.635704,3880.494288,1461.528009
2938,9662,2760,1318,631.24479,3713.773176,1398.40353
2939,9776,2792,1332,627.620418,3692.933037,1390.550724
2940,9809,2801,1338,650.574774,3828.544956,1441.895994
2941,9733,2780,1327,691.348959,4068.35757,1532.203263
2942,9711,2773,1324,717.927687,4224.809628,1591.099308
2943,9570,2733,1305,776.521701,4569.124968,1720.670607
2944,9474,2705,1292,824.54463,4850.919891,1826.683488
2945,9521,2719,1298,801.288243,4715.307972,1775.640249
2946,9626,2749,1312,753.567345,4433.513049,1669.627368
2947,9664,2760,1318,620.371674,3651.252759,1374.845112
2948,9815,2803,1338,455.764779,2680.827156,1009.689633
2949,9884,2823,1348,329.817852,1940.247144,730.612989
2950,9262,2645,1262,248.269482,1460.319885,549.998451
2951,8295,2369,1130,147.089097,865.922877,326.19348
2952,7414,2117,1010,83.360556,490.196313,184.540941
2953,6838,1953,932,56.177766,330.723945,124.436772
2954,6519,1862,888,41.076216,242.530893,91.213362
2955,6355,1815,866,57.989952,341.597061,128.665206
2956,6311,1803,860,134.705826,793.435437,298.708659
2957,6470,1848,882,290.251791,1707.985305,643.32603
2958,7079,2022,965,466.335864,2743.951635,1033.248051
2959,8216,2346,1120,576.87921,3393.922347,1278.195192
2960,9099,2599,1241,661.145859,3889.857249,1464.85035
2961,9462,2702,1290,696.785517,4099.164732,1543.680441
2962,9642,2754,1314,666.582417,3923.080659,1477.233621
2963,9815,2803,1338,662.958045,3901.032396,1469.078784
2964,9838,2810,1341,687.422556,4044.19509,1522.840302
2965,9781,2793,1333,730.310958,4297.599099,1618.282098
2966,9747,2784,1328,758.399841,4462.810056,1680.802515
2967,9601,2742,1309,820.316196,4826.45538,1817.622558
2968,9472,2705,1292,870.755373,5123.955915,1929.676059
