Electricity_Demand_MW,H2_Demand_tonne,Solar_Capacity_Factor,NG_Price
6366,4.23,0,1.95
6544,9.1,0,1.95
7180,14.62,0,1.95
8344,18.08,0.0066,1.95
9230,20.72,0.1643,1.95
9513,21.84,0.3256,1.95
9662,20.9,0.4547,1.95
9776,20.78,0.5008,1.95
9809,21.54,0.5252,1.95
9733,22.89,0.5246,1.95
9711,23.77,0.5286,1.95
9570,25.71,0.5154,1.95
9474,27.3,0.4331,1.95
9521,26.53,0.3071,1.95
9626,24.95,0.1464,1.95
9664,20.54,0.0363,1.95
9815,15.09,0,1.95
9884,10.92,0,1.95
9262,8.22,0,1.95
8295,4.87,0,1.95
7414,2.76,0,1.95
6838,1.86,0,1.95
6519,1.36,0,1.95
6355,1.92,0,1.95
6311,4.46,0,1.95
6470,9.61,0,1.95
7079,15.44,0,1.95
8216,19.1,0.0615,1.95
9099,21.89,0.1816,1.95
9462,23.07,0.3186,1.95
9642,22.07,0.4432,1.95
9815,21.95,0.4334,1.95
9838,22.76,0.4417,1.95
9781,24.18,0.4653,1.95
9747,25.11,0.4785,1.95
9601,27.16,0.4424,1.95
9472,28.83,0.4038,1.95
9462,28.03,0.275,1.95
9435,26.35,0.1259,1.95
9349,21.7,0.0128,1.95
9360,15.94,0,1.95
9471,11.53,0,1.95
8998,8.68,0,1.95
8240,5.15,0,1.95
7445,2.91,0,1.95
6810,2.86,0,1.95
6460,2.02,0,1.95
6244,1.96,0,1.95
6146,2.74,0,1.95
6178,5.09,0,1.95
6377,8.36,0,1.95
6749,12.69,0.0244,1.95
7402,17.24,0.1612,1.95
8089,21.85,0.2826,1.95
8534,24.2,0.4098,1.95
8730,24.98,0.4915,1.95
8769,26.13,0.5294,1.95
8682,27.76,0.51,1.95
8539,28.98,0.6343,1.95
8400,30.4,0.4632,1.95
8305,31.19,0.341,1.95
8298,29.64,0.2327,1.95
8349,26.81,0.1225,1.95
8331,22.28,0.0432,1.95
8426,17.32,0,1.95
8744,13.22,0,1.95
8420,10.32,0,1.95
7804,7.2,0,1.95
7145,4.66,0,1.95
6616,2.88,0,1.95
6285,3.71,0,1.95
6090,1.36,0,1.95
5995,2.12,0,1.95
5996,3.96,0,1.95
6081,6.5,0.0464,1.95
6265,9.93,0.1035,1.95
6773,14.06,0.2664,1.95
7392,18.37,0.4112,1.95
7861,23.64,0.5047,1.95
8108,27.01,0.5421,1.95
8206,27.7,0.5389,1.95
8208,27.58,0.5425,1.95
8126,26.75,0.5567,1.95
8015,26.18,0.561,1.95
7992,25.04,0.4936,1.95
8112,23.83,0.343,1.95
8327,21.36,0.1536,1.95
8459,18.37,0.0619,1.95
8642,14.69,0,1.95
9067,11.71,0,1.95
8566,9.1,0,1.95
7760,6.56,0,1.95
7002,4.47,0,1.95
6463,1.62,0,1.95
6193,1.22,0,1.95
6076,1.75,0,1.95
6057,4,0,1.95
6268,8.24,0,1.95
6857,13.41,0.08,1.95
7994,16.79,0.0962,1.95
8871,19.24,0.2692,1.95
9169,20.24,0.4479,1.95
9360,21.43,0.5826,1.95
9545,25.41,0.683,1.95
9628,27.06,0.6924,1.95
9623,27.86,0.6825,1.95
9645,27.33,0.6547,1.95
9563,27.06,0.5878,1.95
9453,25.94,0.4732,1.95
9409,24.61,0.3272,1.95
9370,21.76,0.153,1.95
9301,18.12,0.0376,1.95
9451,13.81,0,1.95
9724,10.5,0,1.95
9095,7.32,0,1.95
8107,4.53,0,1.95
7211,2.68,0,1.95
6643,2.49,0,1.95
6345,1.8,0,1.95
6185,1.66,0,1.95
6141,2.46,0,1.95
6317,4.43,0,1.95
6914,7.27,0.0003,1.95
8053,10.98,0.1183,1.95
8980,15,0.2276,1.95
9314,18.95,0.3245,1.95
9508,21.02,0.3045,1.95
9683,21.68,0.3433,1.95
9738,22.62,0.3785,1.95
9681,24.07,0.438,1.95
9696,25.15,0.364,1.95
9605,26.32,0.3523,1.95
9555,26.98,0.2649,1.95
9662,25.67,0.1739,1.95
9823,23.24,0.068,1.95
9815,19.29,0.0032,1.95
9866,14.93,0,1.95
9832,11.4,0,1.95
9155,8.83,0,1.95
8208,6.2,0,1.95
7342,3.95,0,1.95
6759,1.69,0,1.95
6459,1.24,0,1.95
6300,1.74,0,1.95
6254,4.05,0,1.95
6423,8.71,0,1.95
7054,14,0,1.95
8227,17.32,0.0147,1.95
9197,19.85,0.0856,1.95
9553,20.91,0.1722,1.95
9767,20.01,0.2509,1.95
9941,19.9,0.3024,1.95
10013,20.63,0.3723,1.95
9977,21.93,0.3725,1.95
9971,22.77,0.3379,1.95
9859,24.62,0.3128,1.95
9795,26.14,0.235,1.95
9864,25.41,0.1418,1.95
9949,23.89,0.0599,1.95
9895,19.68,0.0025,1.95
9935,14.45,0,1.95
9918,10.46,0,1.95
9279,7.87,0,1.95
8308,4.67,0,1.95
7433,2.64,0,1.95
6852,1.76,0,1.95
6533,1.29,0,1.95
6369,1.82,0,1.95
6332,4.23,0,1.95
6475,9.1,0,1.95
7053,14.62,0,1.95
8181,18.08,0.01,1.95
9105,20.72,0.1406,1.95
9438,21.84,0.2487,1.95
9602,20.9,0.373,1.95
9739,20.78,0.4494,1.95
9786,21.54,0.4989,1.95
9746,22.89,0.5063,1.95
9718,23.77,0.5298,1.95
9597,25.71,0.5309,1.95
9482,27.3,0.4408,1.95
9449,26.53,0.3139,1.95
9431,24.95,0.1579,1.95
9339,20.54,0.0659,1.95
9383,15.09,0,1.95
9656,10.92,0,1.95
9166,8.22,0,1.95
8267,4.87,0,1.95
7366,2.76,0,1.95
6777,1.86,0,1.95
6460,1.36,0,1.95
6288,1.92,0,1.95
6247,4.46,0,1.95
6428,9.61,0,1.95
6949,15.44,0.1153,1.95
8068,19.1,0.0994,1.95
8906,21.89,0.2756,1.95
9184,23.07,0.4609,1.95
9349,22.07,0.5865,1.95
9469,21.95,0.6153,1.95
9517,22.76,0.5241,1.95
9455,24.18,0.517,1.95
9411,25.11,0.5234,1.95
9288,27.16,0.5164,1.95
9165,28.83,0.4389,1.95
9100,28.03,0.3264,1.95
9024,26.35,0.1549,1.95
8896,21.7,0.0725,1.95
8876,15.94,0,1.95
9179,11.53,0,1.95
8858,8.68,0,1.95
8135,5.15,0,1.95
7328,2.91,0,1.95
6724,2.86,0,1.95
6374,2.02,0,1.95
6179,1.96,0,1.95
6108,2.74,0,1.95
6138,5.09,0,1.95
6272,8.36,0.1439,1.95
6667,12.69,0.0999,1.95
7333,17.24,0.273,1.95
7984,21.85,0.4545,1.95
8376,24.2,0.5942,1.95
8512,24.98,0.6924,1.95
8531,26.13,0.72,1.95
8461,27.76,0.7196,1.95
8371,28.98,0.716,1.95
8296,30.4,0.6301,1.95
8312,31.19,0.504,1.95
8397,29.64,0.3413,1.95
8500,26.81,0.1489,1.95
8517,22.28,0.0735,1.95
8548,17.32,0,1.95
8877,13.22,0,1.95
8591,10.32,0,1.95
7944,7.2,0,1.95
7218,4.66,0,1.95
6647,2.88,0,1.95
6259,3.71,0,1.95
6038,1.36,0,1.95
5917,2.12,0,1.95
5900,3.96,0,1.95
5910,6.5,0.0495,1.95
6141,9.93,0.1088,1.95
6723,14.06,0.215,1.95
7442,18.37,0.314,1.95
7980,23.64,0.4037,1.95
8269,27.01,0.4935,1.95
8423,27.7,0.5497,1.95
8495,27.58,0.6028,1.95
8479,26.75,0.6675,1.95
8462,26.18,0.5725,1.95
8499,25.04,0.4333,1.95
8600,23.83,0.3056,1.95
8723,21.36,0.1615,1.95
8754,18.37,0.0703,1.95
8899,14.69,0,1.95
9308,11.71,0,1.95
8922,9.1,0,1.95
8106,6.56,0,1.95
7299,4.47,0,1.95
6722,1.62,0,1.95
6422,1.22,0,1.95
6253,1.75,0,1.95
6207,4,0,1.95
6397,8.24,0,1.95
6964,13.41,0,1.95
8084,16.79,0.0825,1.95
9038,19.24,0.2082,1.95
9453,20.24,0.3309,1.95
9742,21.43,0.4573,1.95
9996,25.41,0.4965,1.95
10147,27.06,0.4893,1.95
10197,27.86,0.468,1.95
10193,27.33,0.4295,1.95
10112,27.06,0.4079,1.95
10019,25.94,0.3452,1.95
10014,24.61,0.2643,1.95
10042,21.76,0.1438,1.95
9969,18.12,0.0228,1.95
9968,13.81,0,1.95
10030,10.5,0,1.95
9396,7.32,0,1.95
8420,4.53,0,1.95
7506,2.68,0,1.95
6913,2.49,0,1.95
6585,1.8,0,1.95
6405,1.66,0,1.95
6361,2.46,0,1.95
6521,4.43,0,1.95
7087,7.27,0.0078,1.95
8206,10.98,0.121,1.95
9149,15,0.2329,1.95
9570,18.95,0.3461,1.95
9840,21.02,0.4434,1.95
10085,21.68,0.4744,1.95
10191,22.62,0.4548,1.95
10199,24.07,0.401,1.95
10192,25.15,0.3553,1.95
10065,26.32,0.3467,1.95
9970,26.98,0.3166,1.95
10007,25.67,0.2293,1.95
10087,23.24,0.0839,1.95
10050,19.29,0.002,1.95
10059,14.93,0,1.95
10046,11.4,0,1.95
9401,8.83,0,1.95
8436,6.2,0,1.95
7545,3.95,0,1.95
6966,1.69,0,1.95
6639,1.24,0,1.95
6469,1.74,0,1.95
6417,4.05,0,1.95
6577,8.71,0,1.95
7183,14,0,1.95
8342,17.32,0.0203,1.95
9307,19.85,0.1277,1.95
9736,20.91,0.1519,1.95
9991,20.01,0.2408,1.95
10189,19.9,0.4103,1.95
10281,20.63,0.3947,1.95
10273,21.93,0.4113,1.95
10299,22.77,0.4268,1.95
10290,24.62,0.4759,1.95
10290,26.14,0.4177,1.95
10321,25.41,0.3011,1.95
10304,23.89,0.1519,1.95
10166,19.68,0.0629,1.95
10103,14.45,0,1.95
10329,10.46,0,1.95
9769,7.87,0,1.95
8752,4.67,0,1.95
7763,2.64,0,1.95
7107,1.76,0,1.95
6731,1.29,0,1.95
6517,1.82,0,1.95
6422,4.23,0,1.95
6530,9.1,0,1.95
6991,14.62,0.0655,1.95
8081,18.08,0.1207,1.95
8950,20.72,0.2508,1.95
9308,21.84,0.4298,1.95
9523,20.9,0.5837,1.95
9711,20.78,0.6924,1.95
9803,21.54,0.7224,1.95
9803,22.89,0.7193,1.95
9856,23.77,0.713,1.95
9815,25.71,0.629,1.95
9777,27.3,0.5021,1.95
9764,26.53,0.3394,1.95
9705,24.95,0.1538,1.95
9544,20.54,0.0874,1.95
9491,15.09,0,1.95
9784,10.92,0,1.95
9346,8.22,0,1.95
8373,4.87,0,1.95
7445,2.76,0,1.95
6823,1.86,0,1.95
6458,1.36,0,1.95
6273,1.92,0,1.95
6210,4.46,0,1.95
6366,9.61,0,1.95
6839,15.44,0.1456,1.95
7937,19.1,0.1055,1.95
8856,21.89,0.2666,1.95
9259,23.07,0.4338,1.95
9511,22.07,0.5573,1.95
9709,21.95,0.6376,1.95
9799,22.76,0.6613,1.95
9788,24.18,0.6631,1.95
9809,25.11,0.6473,1.95
9735,27.16,0.5858,1.95
9659,28.83,0.4687,1.95
9582,28.03,0.3282,1.95
9438,26.35,0.1581,1.95
9215,21.7,0.0825,1.95
9085,15.94,0,1.95
9319,11.53,0,1.95
9005,8.68,0,1.95
8232,5.15,0,1.95
7388,2.91,0,1.95
6759,2.86,0,1.95
6396,2.02,0,1.95
6180,1.96,0,1.95
6066,2.74,0,1.95
6104,5.09,0,1.95
6184,8.36,0.1377,1.95
6602,12.69,0.1,1.95
7307,17.24,0.2653,1.95
8035,21.85,0.4367,1.95
8490,24.2,0.5673,1.95
8717,24.98,0.6662,1.95
8825,26.13,0.692,1.95
8821,27.76,0.6929,1.95
8766,28.98,0.6872,1.95
8740,30.4,0.6049,1.95
8784,31.19,0.4851,1.95
8882,29.64,0.3326,1.95
8968,26.81,0.1486,1.95
8918,22.28,0.0793,1.95
8804,17.32,0,1.95
9029,13.22,0,1.95
8785,10.32,0,1.95
8100,7.2,0,1.95
7349,4.66,0,1.95
6750,2.88,0,1.95
6363,3.71,0,1.95
6119,1.36,0,1.95
6015,2.12,0,1.95
6006,3.96,0,1.95
5990,6.5,0.0891,1.95
6238,9.93,0.1098,1.95
6845,14.06,0.2557,1.95
7587,18.37,0.4128,1.95
8173,23.64,0.5425,1.95
8532,27.01,0.6428,1.95
8769,27.7,0.6633,1.95
8891,27.58,0.6577,1.95
8908,26.75,0.6463,1.95
8925,26.18,0.5752,1.95
8985,25.04,0.462,1.95
9106,23.83,0.3197,1.95
9227,21.36,0.1594,1.95
9221,18.37,0.0775,1.95
9174,14.69,0,1.95
9466,11.71,0,1.95
9057,9.1,0,1.95
8153,6.56,0,1.95
7303,4.47,0,1.95
6694,1.62,0,1.95
6399,1.22,0,1.95
6240,1.75,0,1.95
6200,4,0,1.95
6366,8.24,0,1.95
6872,13.41,0.0591,1.95
8001,16.79,0.1027,1.95
9001,19.24,0.241,1.95
9471,20.24,0.3745,1.95
9792,21.43,0.4822,1.95
10059,25.41,0.5138,1.95
10214,27.06,0.5102,1.95
10248,27.86,0.5122,1.95
10315,27.33,0.4765,1.95
10255,27.06,0.4441,1.95
10171,25.94,0.3548,1.95
10191,24.61,0.2592,1.95
10207,21.76,0.1488,1.95
10140,18.12,0.0308,1.95
10104,13.81,0,1.95
10137,10.5,0,1.95
9507,7.32,0,1.95
8510,4.53,0,1.95
7615,2.68,0,1.95
7024,2.49,0,1.95
6698,1.8,0,1.95
6542,1.66,0,1.95
6481,2.46,0,1.95
6651,4.43,0,1.95
7211,7.27,0,1.95
8362,10.98,0.0582,1.95
9310,15,0.1711,1.95
9704,18.95,0.2655,1.95
9969,21.02,0.3221,1.95
10224,21.68,0.3596,1.95
10341,22.62,0.3832,1.95
10334,24.07,0.3572,1.95
10342,25.15,0.3095,1.95
10263,26.32,0.3088,1.95
10196,26.98,0.269,1.95
10200,25.67,0.1935,1.95
10227,23.24,0.0948,1.95
10118,19.29,0.0166,1.95
10046,14.93,0,1.95
10098,11.4,0,1.95
9550,8.83,0,1.95
8607,6.2,0,1.95
7700,3.95,0,1.95
7051,1.69,0,1.95
6731,1.24,0,1.95
6563,1.74,0,1.95
6506,4.05,0,1.95
6677,8.71,0,1.95
7190,14,0.0234,1.95
8364,17.32,0.0965,1.95
9356,19.85,0.1994,1.95
9819,20.91,0.3784,1.95
10125,20.01,0.4894,1.95
10401,19.9,0.5499,1.95
10581,20.63,0.5594,1.95
10669,21.93,0.5474,1.95
10785,22.77,0.5285,1.95
10772,24.62,0.491,1.95
10697,26.14,0.4144,1.95
10712,25.41,0.2826,1.95
10691,23.89,0.1494,1.95
10533,19.68,0.0658,1.95
10411,14.45,0,1.95
10591,10.46,0,1.95
10147,7.87,0,1.95
9096,4.67,0,1.95
8074,2.64,0,1.95
7372,1.76,0,1.95
6949,1.29,0,1.95
6713,1.82,0,1.95
6616,4.23,0,1.95
6759,9.1,0,1.95
7270,14.62,0.0298,1.95
8474,18.08,0.1007,1.95
9495,20.72,0.2348,1.95
10001,21.84,0.3877,1.95
10378,20.9,0.4973,1.95
10689,20.78,0.5721,1.95
10871,21.54,0.5828,1.95
10926,22.89,0.5848,1.95
10973,23.77,0.5786,1.95
10944,25.71,0.5307,1.95
10845,27.3,0.4368,1.95
10795,26.53,0.3052,1.95
10641,24.95,0.1539,1.95
10416,20.54,0.0575,1.95
10299,15.09,0,1.95
10479,10.92,0,1.95
10041,8.22,0,1.95
8999,4.87,0,1.95
7974,2.76,0,1.95
7304,1.86,0,1.95
6936,1.36,0,1.95
6716,1.92,0,1.95
6647,4.46,0,1.95
6788,9.61,0,1.95
7289,15.44,0.0049,1.95
8375,19.1,0.0941,1.95
9319,21.89,0.2171,1.95
9781,23.07,0.338,1.95
10066,22.07,0.4496,1.95
10279,21.95,0.6574,1.95
10423,22.76,0.5304,1.95
10446,24.18,0.518,1.95
10486,25.11,0.5066,1.95
10432,27.16,0.4998,1.95
10381,28.83,0.4264,1.95
10378,28.03,0.2974,1.95
10294,26.35,0.1493,1.95
10108,21.7,0.0488,1.95
9951,15.94,0,1.95
10083,11.53,0,1.95
9794,8.68,0,1.95
9012,5.15,0,1.95
8128,2.91,0,1.95
7456,2.86,0,1.95
7049,2.02,0,1.95
6801,1.96,0,1.95
6676,2.74,0,1.95
6691,5.09,0,1.95
6792,8.36,0.026,1.95
7180,12.69,0.1018,1.95
7914,17.24,0.2433,1.95
8779,21.85,0.3818,1.95
9485,24.2,0.4982,1.95
9971,24.98,0.5353,1.95
10284,26.13,0.5261,1.95
10471,27.76,0.5122,1.95
10531,28.98,0.6212,1.95
10571,30.4,0.4165,1.95
10571,31.19,0.3874,1.95
10646,29.64,0.2828,1.95
10646,26.81,0.1567,1.95
10497,22.28,0.0604,1.95
10301,17.32,0.0018,1.95
10400,13.22,0,1.95
10106,10.32,0,1.95
9277,7.2,0,1.95
8384,4.66,0,1.95
7640,2.88,0,1.95
7162,3.71,0,1.95
6841,1.36,0,1.95
6647,2.12,0,1.95
6558,3.96,0,1.95
6457,6.5,0.0973,1.95
6684,9.93,0.1144,1.95
7266,14.06,0.2496,1.95
7995,18.37,0.4063,1.95
8642,23.64,0.5217,1.95
9058,27.01,0.6837,1.95
9340,27.7,0.6141,1.95
9508,27.58,0.6254,1.95
9535,26.75,0.6295,1.95
9555,26.18,0.5713,1.95
9605,25.04,0.4664,1.95
9696,23.83,0.3225,1.95
9737,21.36,0.1542,1.95
9580,18.37,0.0734,1.95
9398,14.69,0,1.95
9576,11.71,0,1.95
9380,9.1,0,1.95
8732,6.56,0,1.95
7970,4.47,0,1.95
7359,1.62,0,1.95
6956,1.22,0,1.95
6729,1.75,0,1.95
6618,4,0,1.95
6632,8.24,0,1.95
6695,13.41,0.0359,1.95
7002,16.79,0.1068,1.95
7631,19.24,0.2425,1.95
8477,20.24,0.3923,1.95
9180,21.43,0.5074,1.95
9716,25.41,0.6026,1.95
10115,27.06,0.6293,1.95
10401,27.86,0.6032,1.95
10505,27.33,0.5956,1.95
10576,27.06,0.5497,1.95
10656,25.94,0.4475,1.95
10802,24.61,0.3146,1.95
10909,21.76,0.1529,1.95
10786,18.12,0.0686,1.95
10652,13.81,0,1.95
10797,10.5,0,1.95
10315,7.32,0,1.95
9266,4.53,0,1.95
8261,2.68,0,1.95
7600,2.49,0,1.95
7198,1.8,0,1.95
6976,1.66,0,1.95
6917,2.46,0,1.95
7060,4.43,0,1.95
7604,7.27,0.0148,1.95
8800,10.98,0.1044,1.95
9891,15,0.2411,1.95
10532,18.95,0.3853,1.95
11048,21.02,0.5037,1.95
11540,21.68,0.5908,1.95
11957,22.62,0.6139,1.95
12257,24.07,0.6184,1.95
12520,25.15,0.7381,1.95
12620,26.32,0.5381,1.95
12744,26.98,0.4411,1.95
12834,25.67,0.2971,1.95
12738,23.24,0.1374,1.95
12394,19.29,0.0379,1.95
12135,14.93,0,1.95
11976,11.4,0,1.95
11116,8.83,0,1.95
9944,6.2,0,1.95
8893,3.95,0,1.95
8156,1.69,0,1.95
7716,1.24,0,1.95
7463,1.74,0,1.95
7362,4.05,0,1.95
7505,8.71,0,1.95
8024,14,0.002,1.95
9215,17.32,0.1075,1.95
10240,19.85,0.2007,1.95
10716,20.91,0.2846,1.95
11033,20.01,0.3183,1.95
11295,19.9,0.3736,1.95
11454,20.63,0.4224,1.95
11503,21.93,0.4295,1.95
11591,22.77,0.4159,1.95
11557,24.62,0.3889,1.95
11529,26.14,0.3467,1.95
11560,25.41,0.2554,1.95
11492,23.89,0.1413,1.95
11251,19.68,0.0476,1.95
11073,14.45,0,1.95
11205,10.46,0,1.95
10734,7.87,0,1.95
9649,4.67,0,1.95
8591,2.64,0,1.95
7817,1.76,0,1.95
7373,1.29,0,1.95
7110,1.82,0,1.95
6996,4.23,0,1.95
7113,9.1,0,1.95
7580,14.62,0.1103,1.95
8736,18.08,0.0997,1.95
9803,20.72,0.2496,1.95
10321,21.84,0.4178,1.95
10750,20.9,0.5477,1.95
11125,20.78,0.6433,1.95
11377,21.54,0.6742,1.95
11517,22.89,0.6652,1.95
11701,23.77,0.6442,1.95
11761,25.71,0.5684,1.95
11805,27.3,0.4627,1.95
11807,26.53,0.327,1.95
11640,24.95,0.1535,1.95
11293,20.54,0.0846,1.95
10940,15.09,0.0126,1.95
10965,10.92,0,1.95
10562,8.22,0,1.95
9450,4.87,0,1.95
8349,2.76,0,1.95
7591,1.86,0,1.95
7130,1.36,0,1.95
6873,1.92,0,1.95
6774,4.46,0,1.95
6856,9.61,0,1.95
7239,15.44,0.1307,1.95
8344,19.1,0.0992,1.95
9331,21.89,0.255,1.95
9813,23.07,0.4233,1.95
10131,22.07,0.5451,1.95
10394,21.95,0.6353,1.95
10522,22.76,0.6692,1.95
10541,24.18,0.6538,1.95
10597,25.11,0.6225,1.95
10555,27.16,0.5084,1.95
10441,28.83,0.4208,1.95
10286,28.03,0.2983,1.95
10012,26.35,0.1575,1.95
9690,21.7,0.0543,1.95
9533,15.94,0,1.95
9671,11.53,0,1.95
9359,8.68,0,1.95
8571,5.15,0,1.95
7726,2.91,0,1.95
7068,2.86,0,2.23
6678,2.02,0,2.23
6456,1.96,0,2.23
6364,2.74,0,2.23
6390,5.09,0,2.23
6530,8.36,0,2.23
6870,12.69,0.0048,2.23
7500,17.24,0.0888,2.23
8261,21.85,0.2405,2.23
8860,24.2,0.2647,2.23
9253,24.98,0.2777,2.23
9411,26.13,0.3175,2.23
9399,27.76,0.3554,2.23
9292,28.98,0.2982,2.23
9179,30.4,0.314,2.23
9120,31.19,0.2613,2.23
9180,29.64,0.1802,2.23
9267,26.81,0.1035,2.23
9233,22.28,0.0223,2.23
9164,17.32,0,2.23
9198,13.22,0,2.23
8891,10.32,0,2.23
8260,7.2,0,2.23
7551,4.66,0,2.23
6977,2.88,0,2.23
6581,3.71,0,2.23
6344,1.36,0,2.23
6213,2.12,0,2.23
6189,3.96,0,2.23
6178,6.5,0.0963,2.23
6407,9.93,0.1022,2.23
6953,14.06,0.2495,2.23
7685,18.37,0.4041,2.23
8261,23.64,0.5273,2.23
8622,27.01,0.6181,2.23
8855,27.7,0.6383,2.23
8946,27.58,0.6196,2.23
8908,26.75,0.5846,2.23
8866,26.18,0.5465,2.23
8847,25.04,0.4383,2.23
8923,23.83,0.3035,2.23
9032,21.36,0.1541,2.23
9107,18.37,0.0422,2.23
9131,14.69,0,2.23
9239,11.71,0,2.23
8853,9.1,0,2.23
8083,6.56,0,2.23
7306,4.47,0,2.23
6746,1.62,0,2.23
6421,1.22,0,2.23
6255,1.75,0,2.23
6227,4,0,2.23
6396,8.24,0,2.23
6927,13.41,0.037,2.23
8049,16.79,0.0888,2.23
9007,19.24,0.2116,2.23
9428,20.24,0.3092,2.23
9693,21.43,0.3972,2.23
9911,25.41,0.4405,2.23
9980,27.06,0.4781,2.23
9959,27.86,0.5043,2.23
9926,27.33,0.4636,2.23
9821,27.06,0.4099,2.23
9755,25.94,0.3449,2.23
9811,24.61,0.2532,2.23
9911,21.76,0.1406,2.23
9827,18.12,0.0262,2.23
9711,13.81,0,2.23
9731,10.5,0,2.23
9244,7.32,0,2.23
8303,4.53,0,2.23
7418,2.68,0,2.23
6844,2.49,0,2.23
6534,1.8,0,2.23
6378,1.66,0,2.23
6333,2.46,0,2.23
6488,4.43,0,2.23
6987,7.27,0.0476,2.23
8113,10.98,0.1306,2.23
9049,15,0.2459,2.23
9424,18.95,0.3497,2.23
9630,21.02,0.4365,2.23
9800,21.68,0.4947,2.23
9889,22.62,0.4811,2.23
9869,24.07,0.4833,2.23
9871,25.15,0.5991,2.23
9766,26.32,0.5007,2.23
9705,26.98,0.4215,2.23
9733,25.67,0.3054,2.23
9753,23.24,0.1696,2.23
9648,19.29,0.0767,2.23
9616,14.93,0.0025,2.23
9718,11.4,0,2.23
9355,8.83,0,2.23
8421,6.2,0,2.23
7534,3.95,0,2.23
6889,1.69,0,2.23
6548,1.24,0,2.23
6385,1.74,0,2.23
6319,4.05,0,2.23
6487,8.71,0,2.23
6964,14,0.1241,2.23
8085,17.32,0.1222,2.23
9023,19.85,0.2512,2.23
9407,20.91,0.3878,2.23
9631,20.01,0.4871,2.23
9846,19.9,0.5537,2.23
9951,20.63,0.5492,2.23
9975,21.93,0.5536,2.23
10011,22.77,0.5461,2.23
9938,24.62,0.5098,2.23
9877,26.14,0.4265,2.23
9875,25.41,0.3101,2.23
9838,23.89,0.1759,2.23
9666,19.68,0.0906,2.23
9588,14.45,0.0081,2.23
9776,10.46,0,2.23
9437,7.87,0,2.23
8459,4.67,0,2.23
7534,2.64,0,2.23
6931,1.76,0,2.23
6579,1.29,0,2.23
6401,1.82,0,2.23
6353,4.23,0,2.23
6509,9.1,0,2.23
6989,14.62,0.06,2.23
8097,18.08,0.1215,2.23
8997,20.72,0.2508,2.23
9416,21.84,0.3959,2.23
9764,20.9,0.4885,2.23
10059,20.78,0.5839,2.23
10252,21.54,0.6002,2.23
10275,22.89,0.5814,2.23
10343,23.77,0.5694,2.23
10274,25.71,0.5128,2.23
10226,27.3,0.4113,2.23
10198,26.53,0.2989,2.23
10114,24.95,0.1584,2.23
9906,20.54,0.0753,2.23
9797,15.09,0.0051,2.23
9960,10.92,0,2.23
9627,8.22,0,2.23
8675,4.87,0,2.23
7722,2.76,0,2.23
7059,1.86,0,2.23
6713,1.36,0,2.23
6507,1.92,0,2.23
6415,4.46,0,2.23
6563,9.61,0,2.23
7002,15.44,0.1173,2.23
8092,19.1,0.1091,2.23
9077,21.89,0.2543,2.23
9583,23.07,0.4103,2.23
9973,22.07,0.5368,2.23
10328,21.95,0.6338,2.23
10548,22.76,0.6642,2.23
10634,24.18,0.6187,2.23
10768,25.11,0.6035,2.23
10765,27.16,0.5322,2.23
10683,28.83,0.3911,2.23
10612,28.03,0.2873,2.23
10425,26.35,0.1572,2.23
10117,21.7,0.0753,2.23
9920,15.94,0,2.23
10006,11.53,0,2.23
9724,8.68,0,2.23
8901,5.15,0,2.23
8015,2.91,0,2.23
7335,2.86,0,2.23
6895,2.02,0,2.23
6651,1.96,0,2.23
6488,2.74,0,2.23
6458,5.09,0,2.23
6490,8.36,0.1204,2.23
6934,12.69,0.1029,2.23
7688,17.24,0.2414,2.23
8479,21.85,0.3655,2.23
8989,24.2,0.4439,2.23
9274,24.98,0.5051,2.23
9392,26.13,0.5225,2.23
9400,27.76,0.5304,2.23
9334,28.98,0.4989,2.23
9274,30.4,0.4838,2.23
9287,31.19,0.4305,2.23
9386,29.64,0.3179,2.23
9457,26.81,0.1632,2.23
9390,22.28,0.082,2.23
9284,17.32,0.0162,2.23
9418,13.22,0,2.23
9336,10.32,0,2.23
8687,7.2,0,2.23
7911,4.66,0,2.23
7236,2.88,0,2.23
6813,3.71,0,2.23
6550,1.36,0,2.23
6399,2.12,0,2.23
6329,3.96,0,2.23
6265,6.5,0.109,2.23
6550,9.93,0.0981,2.23
7214,14.06,0.2276,2.23
8035,18.37,0.4068,2.23
8723,23.64,0.5303,2.23
9191,27.01,0.7236,2.23
9500,27.7,0.6557,2.23
9687,27.58,0.6538,2.23
9738,26.75,0.6461,2.23
9772,26.18,0.5663,2.23
9840,25.04,0.4522,2.23
9972,23.83,0.3203,2.23
10065,21.36,0.1618,2.23
10001,18.37,0.0857,2.23
9860,14.69,0.0362,2.23
9938,11.71,0,2.23
9712,9.1,0,2.23
8783,6.56,0,2.23
7852,4.47,0,2.23
7198,1.62,0,2.23
6820,1.22,0,2.23
6632,1.75,0,2.23
6575,4,0,2.23
6721,8.24,0,2.23
7203,13.41,0.0862,2.23
8348,16.79,0.1147,2.23
9379,19.24,0.2431,2.23
9934,20.24,0.3828,2.23
10322,21.43,0.492,2.23
10623,25.41,0.5487,2.23
10809,27.06,0.5534,2.23
10911,27.86,0.558,2.23
11010,27.33,0.5522,2.23
11011,27.06,0.5321,2.23
11018,25.94,0.4367,2.23
11030,24.61,0.315,2.23
10934,21.76,0.1671,2.23
