cement_1_co2,cement_2_co2,dac_1_co2,dac_2_co2,dac_3_co2,ng_1_co2,ng_2_co2,ng_3_co2
0.13067390439039794,0.024622395668267755,2.5862752761340008e-5,2.6927651819084007e-5,2.6927651819084007e-5,2.232897380006186,0.21759478905489057,0.0029679899879411446
0.13126924321580946,0.024023279077434543,2.542111501344866e-5,2.706617630141178e-5,2.706617630141178e-5,2.2712489772193516,0.21757352371910083,0.0029532046615626177
0.13121357717124274,0.024083948161287172,2.561822716478398e-5,2.6855667566013593e-5,2.6855667566013593e-5,2.3915074271314722,0.21773656154363985,0.0029371676128736486
0.13075159109350099,0.024539066380980416,2.5470082396048292e-5,2.6848281851219495e-5,2.6848281851219495e-5,2.320190414511861,0.21756835452739795,0.0029276946042177615
0.13076280562009543,0.024527774320489953,2.547343276558206e-5,2.6917165141141474e-5,2.6917165141141474e-5,2.1395883687660158,0.21706178541078097,0.003004861727853952
0.13078401297331543,0.024505168764504377,2.5353084730503696e-5,2.704857474611836e-5,2.704857474611836e-5,1.8961154314851327,0.2165646452114489,0.0029969394351150114
0.13132470223668355,0.02396558327063446,2.531709127710888e-5,2.7531865197366253e-5,2.7531865197366253e-5,1.6720049666958625,0.21591351365482384,0.002914552066982343
0.13129026656487292,0.024004485259517004,2.5530284421360488e-5,2.7706545684234102e-5,2.7706545684234102e-5,1.521752466809358,0.21557052359988493,0.002905178942527213
0.13127627264046665,0.024020421288650767,2.566754507511502e-5,2.7767523410843103e-5,2.7767523410843103e-5,1.440644302343503,0.2154242824510631,0.0029024784691221695
0.13125060858930068,0.024048992314987836,2.5772726602848757e-5,2.7393729526635367e-5,2.7393729526635367e-5,1.3990562101644193,0.21555807170825947,0.002902083722251107
0.1312135796328055,0.024089206105647906,2.5988893118141213e-5,2.7332457731609996e-5,2.7332457731609996e-5,1.397340336330448,0.2156294625323359,0.0029008317958942997
0.13075715904875096,0.024536810205997538,2.5625692312973506e-5,2.7243502004175567e-5,2.7243502004175567e-5,1.4352216788075765,0.2157718234492999,0.002890617703265577
0.1307686048341425,0.024523670957087827,2.551191236120146e-5,2.720367731394529e-5,2.720367731394529e-5,1.601398496152158,0.2162193890138173,0.002965278481348645
0.13076425642457584,0.024526953070100162,2.5537093712843444e-5,2.713857941764052e-5,2.713857941764052e-5,1.9380759849716962,0.21627618770089513,0.0028917488830436213
0.13072592313161177,0.024564217967737452,2.5933016576736793e-5,2.735146973165581e-5,2.735146973165581e-5,2.1446840475673716,0.21711070181269426,0.0029737979826875293
0.13074434436281226,0.02454568401763192,2.608618510330386e-5,2.7245455645113227e-5,2.7245455645113227e-5,2.1928585892063825,0.21705319203119966,0.003010535150830017
0.13123476210741378,0.024065800561992527,2.6495148524188787e-5,2.6838053017225538e-5,2.6838053017225538e-5,2.2206106089504045,0.2174664596927477,0.0030369840228344157
0.13128176678978318,0.024012669455462137,2.6561868917174986e-5,2.6992364115700148e-5,2.6992364115700148e-5,2.2429136038013144,0.21739760530059063,0.00303330060150845
0.13127573398908907,0.02401950917994648,2.6483880863026634e-5,2.695380445285698e-5,2.695380445285698e-5,2.2470932086618496,0.21737251381361727,0.003030822047607938
0.13122754372046946,0.02407227916407629,2.6417523014016612e-5,2.6935490496324382e-5,2.6935490496324382e-5,2.2247884632991264,0.21739487677946961,0.003035104500792576
0.13121718703568566,0.02408325862462632,2.6385822986959494e-5,2.694239567772849e-5,2.694239567772849e-5,2.219696315315185,0.21751734102526665,0.00294438909782782
0.13124378071744344,0.024054207315169513,2.6367833894541503e-5,2.6872025182115822e-5,2.6872025182115822e-5,2.1940843603178197,0.21699071756563487,0.0030059696757000266
0.13074218394375192,0.024546283011941044,2.6190048057302168e-5,2.6911447767463377e-5,2.6911447767463377e-5,2.175189671831683,0.21730560452063724,0.0029945800344268183
0.1307188274245899,0.02457193940191199,2.5959702034042797e-5,2.7080341002898446e-5,2.7080341002898446e-5,2.193074655761037,0.21756701366456616,0.00297920824426675
0.13071109999874078,0.024578836491403275,2.604463737624696e-5,2.717089210073712e-5,2.717089210073712e-5,2.249788917265692,0.21773054240659462,0.002968908501671808
0.1307884640195274,0.024497048487513082,2.5652773568545664e-5,2.6856204757498644e-5,2.6856204757498644e-5,2.3092666480095128,0.21799043446760122,0.0029561925920017097
0.13078403657127707,0.02449936589916799,2.552119549522085e-5,2.68811649958247e-5,2.68811649958247e-5,2.4016762772423124,0.2180884742731618,0.0029551179021099585
0.13080602139334369,0.02447725590429924,2.5457804934971416e-5,2.6907985210961216e-5,2.6907985210961216e-5,2.3348883135239324,0.21790852551989398,0.0029378709256075
0.1307987071137525,0.024486817607853404,2.543659250130198e-5,2.6935277211415178e-5,2.6935277211415178e-5,2.166047964323501,0.21745748545610888,0.00292863402757326
0.13079653653017967,0.024490685004306373,2.54476401145083e-5,2.6943604453763917e-5,2.6943604453763917e-5,1.9297984861632274,0.21693876390506778,0.0029169359343342565
0.13080116593328422,0.02448665181393958,2.549293222461134e-5,2.7059358608678874e-5,2.7059358608678874e-5,1.7130143580596457,0.21655319147472415,0.0029080219219520622
0.13078235950536918,0.024506450180749765,2.5757018224942085e-5,2.7171559721455444e-5,2.7171559721455444e-5,1.5739930255985963,0.2162414501095,0.002906273595320212
0.13074654881579803,0.024543436276298198,2.6412056803060757e-5,2.7367350620116732e-5,2.7367350620116732e-5,1.496807905141703,0.21634059886083248,0.002907627121191369
