Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3,Demand_Zero
60236,140654,104412,40597,31937.18,30440.74,15988.28,0
60237,138746,102708,39024,31937.18,30440.74,15988.28,0
60238,135525,100060,37137,31937.18,30440.74,15988.28,0
60239,130825,95641,34539,31937.18,30440.74,15988.28,0
60240,124666,90358,31923,31937.18,30440.74,15988.28,0
60241,118937,86347,29772,31937.18,30440.74,15988.28,0
60242,115534,84062,28496,31937.18,30440.74,15988.28,0
60243,113898,83037,27812,31937.18,30440.74,15988.28,0
60244,113772,82691,27525,31937.18,30440.74,15988.28,0
60245,114913,83744,27787,31937.18,30440.74,15988.28,0
60246,118215,86452,28781,31937.18,30440.74,15988.28,0
60247,124154,90586,30436,31937.18,30440.74,15988.28,0
60248,130047,93872,32181,31937.18,30440.74,15988.28,0
60249,135493,95600,34084,31937.18,30440.74,15988.28,0
60250,137048,95161,35123,31937.18,30440.74,15988.28,0
60251,135132,93455,35299,31937.18,30440.74,15988.28,0
60252,131994,91222,34986,31937.18,30440.74,15988.28,0
60253,128806,88701,34383,31937.18,30440.74,15988.28,0
60254,126161,86468,33791,31937.18,30440.74,15988.28,0
60255,123686,84818,33371,31937.18,30440.74,15988.28,0
60256,122243,84565,33651,31937.18,30440.74,15988.28,0
60257,122456,87388,36040,31937.18,30440.74,15988.28,0
60258,127547,94798,39237,31937.18,30440.74,15988.28,0
60259,133477,97219,39291,31937.18,30440.74,15988.28,0
60260,134618,96533,38117,31937.18,30440.74,15988.28,0
60261,132749,95054,36749,31937.18,30440.74,15988.28,0
60262,129570,92953,35160,31937.18,30440.74,15988.28,0
60263,124743,89222,33207,31937.18,30440.74,15988.28,0
60264,118781,85085,31032,31937.18,30440.74,15988.28,0
60265,113151,81361,29216,31937.18,30440.74,15988.28,0
60266,109589,79230,28035,31937.18,30440.74,15988.28,0
60267,107409,77999,27371,31937.18,30440.74,15988.28,0
60268,106771,77724,27099,31937.18,30440.74,15988.28,0
60269,107153,78244,27271,31937.18,30440.74,15988.28,0
60270,109470,80000,27994,31937.18,30440.74,15988.28,0
60271,113359,83090,29208,31937.18,30440.74,15988.28,0
60272,119250,85911,30584,31937.18,30440.74,15988.28,0
60273,126408,88482,32466,31937.18,30440.74,15988.28,0
60274,129891,88844,33526,31937.18,30440.74,15988.28,0
60275,129153,87640,33921,31937.18,30440.74,15988.28,0
60276,126089,86298,33958,31937.18,30440.74,15988.28,0
60277,123771,85355,33860,31937.18,30440.74,15988.28,0
60278,121928,84287,33622,31937.18,30440.74,15988.28,0
60279,120075,83632,33459,31937.18,30440.74,15988.28,0
60280,119249,83867,34068,31937.18,30440.74,15988.28,0
60281,119661,87416,36884,31937.18,30440.74,15988.28,0
60282,125540,95616,40247,31937.18,30440.74,15988.28,0
60283,132747,98620,40362,31937.18,30440.74,15988.28,0
60284,133995,97947,39315,31937.18,30440.74,15988.28,0
60285,131632,96333,37765,31937.18,30440.74,15988.28,0
60286,127010,92847,35598,31937.18,30440.74,15988.28,0
60287,120882,88269,33005,31937.18,30440.74,15988.28,0
60288,113936,83717,30535,31937.18,30440.74,15988.28,0
60289,108004,80348,28768,31937.18,30440.74,15988.28,0
60290,104454,78448,27897,31937.18,30440.74,15988.28,0
60291,103102,77780,27417,31937.18,30440.74,15988.28,0
60292,103235,78247,27418,31937.18,30440.74,15988.28,0
60293,105603,80599,28205,31937.18,30440.74,15988.28,0
60294,112427,86677,30740,31937.18,30440.74,15988.28,0
60295,125547,97009,35246,31937.18,30440.74,15988.28,0
60296,134297,102409,37750,31937.18,30440.74,15988.28,0
60297,137008,102826,38467,31937.18,30440.74,15988.28,0
60298,136395,102040,38662,31937.18,30440.74,15988.28,0
60299,135016,101127,38764,31937.18,30440.74,15988.28,0
60300,133089,99522,38593,31937.18,30440.74,15988.28,0
60301,130768,98040,38241,31937.18,30440.74,15988.28,0
60302,129488,96973,38065,31937.18,30440.74,15988.28,0
60303,128185,95919,37771,31937.18,30440.74,15988.28,0
60304,127012,95507,37953,31937.18,30440.74,15988.28,0
60305,127542,98235,40209,31937.18,30440.74,15988.28,0
60306,133321,105522,43134,31937.18,30440.74,15988.28,0
60307,140006,107332,42965,31937.18,30440.74,15988.28,0
60308,141444,106421,42228,31937.18,30440.74,15988.28,0
60309,138982,104390,40813,31937.18,30440.74,15988.28,0
60310,133638,100167,38347,31937.18,30440.74,15988.28,0
60311,126202,93957,35128,31937.18,30440.74,15988.28,0
60312,117387,87512,31973,31937.18,30440.74,15988.28,0
60313,109835,82653,29771,31937.18,30440.74,15988.28,0
60314,105600,79923,28508,31937.18,30440.74,15988.28,0
60315,103416,78675,27951,31937.18,30440.74,15988.28,0
60316,102877,78421,27883,31937.18,30440.74,15988.28,0
60317,104317,81049,28554,31937.18,30440.74,15988.28,0
60318,110621,86417,31083,31937.18,30440.74,15988.28,0
60319,122435,96114,35411,31937.18,30440.74,15988.28,0
60320,130411,101273,37686,31937.18,30440.74,15988.28,0
60321,132272,101625,38407,31937.18,30440.74,15988.28,0
60322,131974,100567,38593,31937.18,30440.74,15988.28,0
60323,130882,99669,38600,31937.18,30440.74,15988.28,0
60324,128845,97915,38383,31937.18,30440.74,15988.28,0
60325,127192,96724,38077,31937.18,30440.74,15988.28,0
60326,126057,96250,37954,31937.18,30440.74,15988.28,0
60327,125005,95484,37743,31937.18,30440.74,15988.28,0
60328,124543,95359,38026,31937.18,30440.74,15988.28,0
60329,124830,97872,40363,31937.18,30440.74,15988.28,0
60330,129912,104364,42827,31937.18,30440.74,15988.28,0
60331,136202,105773,42572,31937.18,30440.74,15988.28,0
60332,137417,104967,41813,31937.18,30440.74,15988.28,0
60333,135234,103101,40375,31937.18,30440.74,15988.28,0
60334,131048,99428,38157,31937.18,30440.74,15988.28,0
60335,124556,93440,34989,31937.18,30440.74,15988.28,0
60336,116046,87135,31800,31937.18,30440.74,15988.28,0
60337,109754,82755,29451,31937.18,30440.74,15988.28,0
60338,105244,80266,28096,31937.18,30440.74,15988.28,0
60339,103308,79268,27512,31937.18,30440.74,15988.28,0
60340,103334,79363,27303,31937.18,30440.74,15988.28,0
60341,105228,81681,27865,31937.18,30440.74,15988.28,0
60342,111163,87249,30144,31937.18,30440.74,15988.28,0
60343,121316,96301,34097,31937.18,30440.74,15988.28,0
60344,129428,101776,36663,31937.18,30440.74,15988.28,0
60345,133047,102546,37862,31937.18,30440.74,15988.28,0
60346,133382,101103,38364,31937.18,30440.74,15988.28,0
60347,132036,99520,38497,31937.18,30440.74,15988.28,0
60348,130573,97727,38283,31937.18,30440.74,15988.28,0
60349,128688,95981,37818,31937.18,30440.74,15988.28,0
60350,127362,94706,37591,31937.18,30440.74,15988.28,0
60351,125998,93426,37192,31937.18,30440.74,15988.28,0
60352,124569,92437,37069,31937.18,30440.74,15988.28,0
60353,124210,94038,39120,31937.18,30440.74,15988.28,0
60354,128375,100818,42002,31937.18,30440.74,15988.28,0
60355,134550,102961,41762,31937.18,30440.74,15988.28,0
60356,134813,101479,40512,31937.18,30440.74,15988.28,0
60357,132525,99673,38838,31937.18,30440.74,15988.28,0
60358,129045,96651,36860,31937.18,30440.74,15988.28,0
60359,123559,91713,34116,31937.18,30440.74,15988.28,0
60360,116378,85696,31191,31937.18,30440.74,15988.28,0
60361,109532,80894,28929,31937.18,30440.74,15988.28,0
60362,106179,78140,27530,31937.18,30440.74,15988.28,0
60363,102984,76703,26679,31937.18,30440.74,15988.28,0
60364,102829,76399,26322,31937.18,30440.74,15988.28,0
60365,104307,77247,26481,31937.18,30440.74,15988.28,0
60366,108129,79723,27420,31937.18,30440.74,15988.28,0
60367,113659,82927,28914,31937.18,30440.74,15988.28,0
60368,119908,85671,30640,31937.18,30440.74,15988.28,0
60369,126003,87817,32846,31937.18,30440.74,15988.28,0
60370,129226,88582,34286,31937.18,30440.74,15988.28,0
60371,129804,88582,35062,31937.18,30440.74,15988.28,0
60372,128094,87587,35272,31937.18,30440.74,15988.28,0
60373,123534,84834,34492,31937.18,30440.74,15988.28,0
60374,117616,81175,33096,31937.18,30440.74,15988.28,0
60375,112377,78085,31707,31937.18,30440.74,15988.28,0
60376,108282,76212,30954,31937.18,30440.74,15988.28,0
60377,105518,76283,31899,31937.18,30440.74,15988.28,0
60378,107194,81008,33508,31937.18,30440.74,15988.28,0
60379,111321,82319,33579,31937.18,30440.74,15988.28,0
60380,112260,82155,33125,31937.18,30440.74,15988.28,0
60381,111812,82122,32602,31937.18,30440.74,15988.28,0
60382,111357,81555,31884,31937.18,30440.74,15988.28,0
60383,109676,79808,30589,31937.18,30440.74,15988.28,0
60384,106643,77036,28874,31937.18,30440.74,15988.28,0
60385,103885,74674,27292,31937.18,30440.74,15988.28,0
60386,102447,73250,26301,31937.18,30440.74,15988.28,0
60387,102174,72843,25831,31937.18,30440.74,15988.28,0
60388,103267,73292,25704,31937.18,30440.74,15988.28,0
60389,105769,74875,26141,31937.18,30440.74,15988.28,0
60390,110244,78369,27436,31937.18,30440.74,15988.28,0
60391,116602,82896,29365,31937.18,30440.74,15988.28,0
60392,121999,86202,30900,31937.18,30440.74,15988.28,0
60393,124032,87555,32607,31937.18,30440.74,15988.28,0
60394,123142,87840,33672,31937.18,30440.74,15988.28,0
60395,120753,87374,34055,31937.18,30440.74,15988.28,0
60396,118188,86627,34147,31937.18,30440.74,15988.28,0
60397,115553,85766,33971,31937.18,30440.74,15988.28,0
60398,113485,84997,33683,31937.18,30440.74,15988.28,0
60399,111836,84530,33474,31937.18,30440.74,15988.28,0
60400,111055,85403,33830,31937.18,30440.74,15988.28,0
60401,111569,88961,36411,31937.18,30440.74,15988.28,0
60402,117204,95496,38856,31937.18,30440.74,15988.28,0
60403,123738,96607,38563,31937.18,30440.74,15988.28,0
60404,124257,95047,37280,31937.18,30440.74,15988.28,0
60405,122634,93261,35767,31937.18,30440.74,15988.28,0
60406,119931,90620,34078,31937.18,30440.74,15988.28,0
60407,115705,86800,31928,31937.18,30440.74,15988.28,0
60408,110502,82278,29540,31937.18,30440.74,15988.28,0
60409,105352,78301,27619,31937.18,30440.74,15988.28,0
60410,102171,76077,26308,31937.18,30440.74,15988.28,0
60411,100727,75144,25623,31937.18,30440.74,15988.28,0
60412,100872,75071,25323,31937.18,30440.74,15988.28,0
60413,102905,76234,25514,31937.18,30440.74,15988.28,0
60414,106933,78664,26369,31937.18,30440.74,15988.28,0
60415,112706,82413,27849,31937.18,30440.74,15988.28,0
60416,118973,86651,29587,31937.18,30440.74,15988.28,0
60417,124457,90535,31966,31937.18,30440.74,15988.28,0
60418,127547,93715,33676,31937.18,30440.74,15988.28,0
60419,128083,95621,34496,31937.18,30440.74,15988.28,0
60420,126220,95786,34798,31937.18,30440.74,15988.28,0
60421,123405,94940,34845,31937.18,30440.74,15988.28,0
60422,120227,93550,34626,31937.18,30440.74,15988.28,0
60423,117901,92727,34562,31937.18,30440.74,15988.28,0
60424,116577,93025,34962,31937.18,30440.74,15988.28,0
60425,117609,96335,37467,31937.18,30440.74,15988.28,0
60426,125196,103430,40006,31937.18,30440.74,15988.28,0
60427,133516,105214,40022,31937.18,30440.74,15988.28,0
60428,136749,104175,39005,31937.18,30440.74,15988.28,0
60429,137426,102807,37767,31937.18,30440.74,15988.28,0
60430,136366,100234,36276,31937.18,30440.74,15988.28,0
60431,133490,96075,34161,31937.18,30440.74,15988.28,0
60432,129245,91500,31819,31937.18,30440.74,15988.28,0
60433,125362,87268,29798,31937.18,30440.74,15988.28,0
60434,123033,84392,28401,31937.18,30440.74,15988.28,0
60435,122702,83263,27640,31937.18,30440.74,15988.28,0
60436,123603,82727,27353,31937.18,30440.74,15988.28,0
60437,126060,83334,27494,31937.18,30440.74,15988.28,0
60438,130106,84931,28141,31937.18,30440.74,15988.28,0
60439,136089,87727,29248,31937.18,30440.74,15988.28,0
60440,142011,90706,30547,31937.18,30440.74,15988.28,0
60441,146135,93230,32731,31937.18,30440.74,15988.28,0
60442,144638,94667,34454,31937.18,30440.74,15988.28,0
60443,138445,94728,35488,31937.18,30440.74,15988.28,0
60444,131381,93903,36042,31937.18,30440.74,15988.28,0
60445,126154,92943,36291,31937.18,30440.74,15988.28,0
60446,122420,91324,36244,31937.18,30440.74,15988.28,0
60447,119500,89867,36259,31937.18,30440.74,15988.28,0
60448,117850,89669,36779,31937.18,30440.74,15988.28,0
60449,119372,93619,39634,31937.18,30440.74,15988.28,0
60450,127819,103052,42319,31937.18,30440.74,15988.28,0
60451,137895,106274,42344,31937.18,30440.74,15988.28,0
60452,141823,105957,41170,31937.18,30440.74,15988.28,0
60453,141448,104582,39625,31937.18,30440.74,15988.28,0
60454,138166,100888,37085,31937.18,30440.74,15988.28,0
60455,132863,95751,34247,31937.18,30440.74,15988.28,0
60456,126393,90264,31488,31937.18,30440.74,15988.28,0
60457,121298,86482,29527,31937.18,30440.74,15988.28,0
60458,119332,84660,28518,31937.18,30440.74,15988.28,0
60459,119065,83859,27902,31937.18,30440.74,15988.28,0
60460,120442,84333,27796,31937.18,30440.74,15988.28,0
60461,124236,86536,28570,31937.18,30440.74,15988.28,0
60462,132782,92660,31004,31937.18,30440.74,15988.28,0
60463,147243,102182,35423,31937.18,30440.74,15988.28,0
60464,156309,107737,38029,31937.18,30440.74,15988.28,0
60465,155255,107389,38654,31937.18,30440.74,15988.28,0
60466,148480,105125,38986,31937.18,30440.74,15988.28,0
60467,142711,103295,39257,31937.18,30440.74,15988.28,0
60468,137674,101518,39221,31937.18,30440.74,15988.28,0
60469,134001,99862,39070,31937.18,30440.74,15988.28,0
60470,131693,98568,39006,31937.18,30440.74,15988.28,0
60471,129827,97568,38823,31937.18,30440.74,15988.28,0
60472,128811,97653,39157,31937.18,30440.74,15988.28,0
60473,129597,101246,41789,31937.18,30440.74,15988.28,0
60474,136166,109850,44709,31937.18,30440.74,15988.28,0
60475,144454,112065,44621,31937.18,30440.74,15988.28,0
60476,146285,111614,43944,31937.18,30440.74,15988.28,0
60477,143687,109774,42520,31937.18,30440.74,15988.28,0
60478,138001,105494,39919,31937.18,30440.74,15988.28,0
60479,130136,98775,36424,31937.18,30440.74,15988.28,0
60480,120695,91978,33085,31937.18,30440.74,15988.28,0
60481,113279,86650,30799,31937.18,30440.74,15988.28,0
60482,109111,83731,29322,31937.18,30440.74,15988.28,0
60483,106147,82387,28541,31937.18,30440.74,15988.28,0
60484,105617,82152,28439,31937.18,30440.74,15988.28,0
60485,106989,84199,29086,31937.18,30440.74,15988.28,0
60486,113058,90135,31395,31937.18,30440.74,15988.28,0
60487,125898,100225,35939,31937.18,30440.74,15988.28,0
60488,133709,106532,38532,31937.18,30440.74,15988.28,0
60489,135655,107329,39516,31937.18,30440.74,15988.28,0
60490,135754,107444,40103,31937.18,30440.74,15988.28,0
60491,136398,108226,40647,31937.18,30440.74,15988.28,0
60492,137271,108050,40873,31937.18,30440.74,15988.28,0
60493,137825,107810,40929,31937.18,30440.74,15988.28,0
60494,137575,107334,40984,31937.18,30440.74,15988.28,0
60495,137162,106496,40870,31937.18,30440.74,15988.28,0
60496,137478,106511,41363,31937.18,30440.74,15988.28,0
60497,138823,109595,43731,31937.18,30440.74,15988.28,0
60498,145304,116498,45686,31937.18,30440.74,15988.28,0
60499,151927,117821,45352,31937.18,30440.74,15988.28,0
60500,152308,116807,44410,31937.18,30440.74,15988.28,0
60501,149902,114542,42761,31937.18,30440.74,15988.28,0
60502,143442,109936,40016,31937.18,30440.74,15988.28,0
60503,134536,103178,36485,31937.18,30440.74,15988.28,0
60504,124894,95834,33136,31937.18,30440.74,15988.28,0
60505,117174,90861,30726,31937.18,30440.74,15988.28,0
60506,112478,87997,29290,31937.18,30440.74,15988.28,0
60507,110666,86795,28672,31937.18,30440.74,15988.28,0
60508,110672,86799,28529,31937.18,30440.74,15988.28,0
60509,112981,88873,29268,31937.18,30440.74,15988.28,0
60510,119913,94966,31682,31937.18,30440.74,15988.28,0
60511,133835,105545,36224,31937.18,30440.74,15988.28,0
60512,143007,111089,38891,31937.18,30440.74,15988.28,0
60513,144189,110366,39557,31937.18,30440.74,15988.28,0
60514,142886,108867,39918,31937.18,30440.74,15988.28,0
60515,141143,106702,40051,31937.18,30440.74,15988.28,0
60516,138627,104724,39906,31937.18,30440.74,15988.28,0
60517,135831,102977,39698,31937.18,30440.74,15988.28,0
60518,133920,102127,39669,31937.18,30440.74,15988.28,0
60519,132064,101048,39533,31937.18,30440.74,15988.28,0
60520,131442,101181,40039,31937.18,30440.74,15988.28,0
60521,132940,105180,42717,31937.18,30440.74,15988.28,0
60522,141236,114471,45517,31937.18,30440.74,15988.28,0
60523,151262,117541,45480,31937.18,30440.74,15988.28,0
60524,154193,117093,44263,31937.18,30440.74,15988.28,0
60525,153064,115448,42448,31937.18,30440.74,15988.28,0
60526,150229,111946,39935,31937.18,30440.74,15988.28,0
60527,143534,105496,36553,31937.18,30440.74,15988.28,0
60528,135417,98864,33252,31937.18,30440.74,15988.28,0
60529,129477,94235,31019,31937.18,30440.74,15988.28,0
60530,126278,91940,29805,31937.18,30440.74,15988.28,0
60531,125807,91166,29181,31937.18,30440.74,15988.28,0
60532,127017,91614,29094,31937.18,30440.74,15988.28,0
60533,130288,94072,29880,31937.18,30440.74,15988.28,0
60534,137944,100202,32204,31937.18,30440.74,15988.28,0
60535,152296,110561,36772,31937.18,30440.74,15988.28,0
60536,160839,115760,39207,31937.18,30440.74,15988.28,0
60537,160464,114380,39669,31937.18,30440.74,15988.28,0
60538,153864,111018,39763,31937.18,30440.74,15988.28,0
60539,146784,108029,39773,31937.18,30440.74,15988.28,0
60540,141298,104338,39555,31937.18,30440.74,15988.28,0
60541,136891,102641,39127,31937.18,30440.74,15988.28,0
60542,133646,100994,38999,31937.18,30440.74,15988.28,0
60543,131387,99521,38751,31937.18,30440.74,15988.28,0
60544,130202,99485,39168,31937.18,30440.74,15988.28,0
60545,131340,103257,41853,31937.18,30440.74,15988.28,0
60546,138949,112784,44829,31937.18,30440.74,15988.28,0
60547,148380,115606,44980,31937.18,30440.74,15988.28,0
60548,151621,115050,43826,31937.18,30440.74,15988.28,0
60549,150563,113281,41993,31937.18,30440.74,15988.28,0
60550,146962,109480,39454,31937.18,30440.74,15988.28,0
60551,139869,102951,36101,31937.18,30440.74,15988.28,0
60552,131244,96048,32798,31937.18,30440.74,15988.28,0
60553,124845,91328,30522,31937.18,30440.74,15988.28,0
60554,121248,88909,29274,31937.18,30440.74,15988.28,0
60555,120322,87820,28644,31937.18,30440.74,15988.28,0
60556,119844,88178,28604,31937.18,30440.74,15988.28,0
60557,122242,90454,29231,31937.18,30440.74,15988.28,0
60558,129216,96558,31611,31937.18,30440.74,15988.28,0
60559,142440,106683,36207,31937.18,30440.74,15988.28,0
60560,150621,111864,38813,31937.18,30440.74,15988.28,0
60561,150034,110817,39738,31937.18,30440.74,15988.28,0
60562,144639,107911,40204,31937.18,30440.74,15988.28,0
60563,139748,105256,40324,31937.18,30440.74,15988.28,0
60564,135132,102617,40249,31937.18,30440.74,15988.28,0
60565,131587,100314,40005,31937.18,30440.74,15988.28,0
60566,128879,98988,40040,31937.18,30440.74,15988.28,0
60567,126600,97605,39937,31937.18,30440.74,15988.28,0
60568,125181,96951,40397,31937.18,30440.74,15988.28,0
60569,125511,99983,42894,31937.18,30440.74,15988.28,0
60570,132013,107455,44859,31937.18,30440.74,15988.28,0
60571,138817,108879,44433,31937.18,30440.74,15988.28,0
60572,139047,107205,43049,31937.18,30440.74,15988.28,0
60573,136931,105108,41420,31937.18,30440.74,15988.28,0
60574,133604,102242,39457,31937.18,30440.74,15988.28,0
60575,127987,97140,36662,31937.18,30440.74,15988.28,0
60576,120821,90947,33648,31937.18,30440.74,15988.28,0
60577,114724,85992,31286,31937.18,30440.74,15988.28,0
60578,110475,83121,29830,31937.18,30440.74,15988.28,0
60579,108169,81691,29004,31937.18,30440.74,15988.28,0
60580,107829,81370,28648,31937.18,30440.74,15988.28,0
60581,108520,82284,28783,31937.18,30440.74,15988.28,0
60582,111377,84813,29695,31937.18,30440.74,15988.28,0
60583,116472,88678,31517,31937.18,30440.74,15988.28,0
60584,122247,92802,33587,31937.18,30440.74,15988.28,0
60585,127410,95720,36034,31937.18,30440.74,15988.28,0
60586,129327,96480,37687,31937.18,30440.74,15988.28,0
60587,128128,95457,38418,31937.18,30440.74,15988.28,0
60588,126104,93532,38484,31937.18,30440.74,15988.28,0
60589,123733,91333,38328,31937.18,30440.74,15988.28,0
60590,121309,89148,38049,31937.18,30440.74,15988.28,0
60591,119700,87681,37865,31937.18,30440.74,15988.28,0
60592,119105,87498,38315,31937.18,30440.74,15988.28,0
60593,119121,90843,40748,31937.18,30440.74,15988.28,0
60594,124296,98756,42506,31937.18,30440.74,15988.28,0
60595,130744,100348,42155,31937.18,30440.74,15988.28,0
60596,130438,99174,40791,31937.18,30440.74,15988.28,0
60597,128416,97786,39225,31937.18,30440.74,15988.28,0
60598,125158,95136,37486,31937.18,30440.74,15988.28,0
60599,120144,90941,35030,31937.18,30440.74,15988.28,0
60600,113535,85443,32307,31937.18,30440.74,15988.28,0
60601,106978,80753,30095,31937.18,30440.74,15988.28,0
60602,102610,77861,28547,31937.18,30440.74,15988.28,0
60603,99858,76112,27622,31937.18,30440.74,15988.28,0
60604,98577,75154,27135,31937.18,30440.74,15988.28,0
60605,98789,75399,27098,31937.18,30440.74,15988.28,0
60606,100623,77087,27643,31937.18,30440.74,15988.28,0
60607,104054,79833,28875,31937.18,30440.74,15988.28,0
60608,108961,83192,30392,31937.18,30440.74,15988.28,0
60609,115285,86570,32579,31937.18,30440.74,15988.28,0
60610,120075,88636,34250,31937.18,30440.74,15988.28,0
60611,120863,88763,35159,31937.18,30440.74,15988.28,0
60612,120057,88231,35575,31937.18,30440.74,15988.28,0
60613,119604,87314,35748,31937.18,30440.74,15988.28,0
60614,119513,86412,35633,31937.18,30440.74,15988.28,0
60615,119256,85579,35495,31937.18,30440.74,15988.28,0
60616,119081,86476,36073,31937.18,30440.74,15988.28,0
60617,120081,90831,39161,31937.18,30440.74,15988.28,0
60618,126342,98446,41587,31937.18,30440.74,15988.28,0
60619,133793,100009,41489,31937.18,30440.74,15988.28,0
60620,134656,98984,40288,31937.18,30440.74,15988.28,0
60621,131794,96852,38498,31937.18,30440.74,15988.28,0
60622,126592,92610,36030,31937.18,30440.74,15988.28,0
60623,118769,86538,32947,31937.18,30440.74,15988.28,0
60624,109963,80323,29937,31937.18,30440.74,15988.28,0
60625,101904,75488,27831,31937.18,30440.74,15988.28,0
60626,97270,72816,26653,31937.18,30440.74,15988.28,0
60627,95004,71608,25955,31937.18,30440.74,15988.28,0
60628,94634,71451,25884,31937.18,30440.74,15988.28,0
60629,96287,73197,26596,31937.18,30440.74,15988.28,0
60630,102778,79057,29042,31937.18,30440.74,15988.28,0
60631,115675,89225,33663,31937.18,30440.74,15988.28,0
60632,124754,95448,36260,31937.18,30440.74,15988.28,0
60633,127283,95887,36897,31937.18,30440.74,15988.28,0
60634,127827,95760,37352,31937.18,30440.74,15988.28,0
60635,128174,95888,37618,31937.18,30440.74,15988.28,0
60636,128604,95732,37560,31937.18,30440.74,15988.28,0
60637,129494,95398,37442,31937.18,30440.74,15988.28,0
60638,129966,95142,37398,31937.18,30440.74,15988.28,0
60639,129732,94189,37167,31937.18,30440.74,15988.28,0
60640,129101,93772,37392,31937.18,30440.74,15988.28,0
60641,129050,96313,39973,31937.18,30440.74,15988.28,0
60642,133939,104001,43140,31937.18,30440.74,15988.28,0
60643,141310,105706,43000,31937.18,30440.74,15988.28,0
60644,142373,104657,42286,31937.18,30440.74,15988.28,0
60645,139179,102184,40886,31937.18,30440.74,15988.28,0
60646,132687,97230,38367,31937.18,30440.74,15988.28,0
60647,123910,90075,34898,31937.18,30440.74,15988.28,0
60648,113277,82259,31450,31937.18,30440.74,15988.28,0
60649,104547,76987,28950,31937.18,30440.74,15988.28,0
60650,98924,73596,27521,31937.18,30440.74,15988.28,0
60651,96243,71895,26827,31937.18,30440.74,15988.28,0
60652,95296,71723,26668,31937.18,30440.74,15988.28,0
60653,96607,73478,27322,31937.18,30440.74,15988.28,0
60654,102417,78901,29690,31937.18,30440.74,15988.28,0
60655,115370,89115,34155,31937.18,30440.74,15988.28,0
60656,123977,95231,36920,31937.18,30440.74,15988.28,0
60657,126242,95657,37743,31937.18,30440.74,15988.28,0
60658,126828,95322,38254,31937.18,30440.74,15988.28,0
60659,127531,95214,38619,31937.18,30440.74,15988.28,0
60660,128094,94948,38621,31937.18,30440.74,15988.28,0
60661,128494,94679,38520,31937.18,30440.74,15988.28,0
60662,128610,94824,38469,31937.18,30440.74,15988.28,0
60663,128670,94405,38294,31937.18,30440.74,15988.28,0
60664,128041,94344,38617,31937.18,30440.74,15988.28,0
60665,128454,97117,41226,31937.18,30440.74,15988.28,0
60666,134853,104379,43536,31937.18,30440.74,15988.28,0
60667,141082,105683,43169,31937.18,30440.74,15988.28,0
60668,141654,104868,42199,31937.18,30440.74,15988.28,0
60669,138464,102737,40588,31937.18,30440.74,15988.28,0
60670,132462,98301,37969,31937.18,30440.74,15988.28,0
60671,123005,91061,34350,31937.18,30440.74,15988.28,0
60672,112561,83482,30956,31937.18,30440.74,15988.28,0
60673,104011,77886,28410,31937.18,30440.74,15988.28,0
60674,98637,74653,26859,31937.18,30440.74,15988.28,0
60675,95597,73214,26068,31937.18,30440.74,15988.28,0
60676,94644,72858,25858,31937.18,30440.74,15988.28,0
60677,96054,74824,26437,31937.18,30440.74,15988.28,0
60678,101748,80445,28778,31937.18,30440.74,15988.28,0
60679,114114,90887,33333,31937.18,30440.74,15988.28,0
60680,122780,97704,36122,31937.18,30440.74,15988.28,0
60681,125563,98469,37000,31937.18,30440.74,15988.28,0
60682,126152,98288,37480,31937.18,30440.74,15988.28,0
60683,127170,98140,37793,31937.18,30440.74,15988.28,0
60684,127900,97591,37883,31937.18,30440.74,15988.28,0
60685,128360,96673,37855,31937.18,30440.74,15988.28,0
60686,128506,96290,37990,31937.18,30440.74,15988.28,0
60687,128218,95793,37957,31937.18,30440.74,15988.28,0
60688,127692,95786,38549,31937.18,30440.74,15988.28,0
60689,128722,99801,41730,31937.18,30440.74,15988.28,0
60690,135092,109426,44699,31937.18,30440.74,15988.28,0
60691,142606,112314,44868,31937.18,30440.74,15988.28,0
60692,143093,111933,43850,31937.18,30440.74,15988.28,0
60693,140134,110143,42150,31937.18,30440.74,15988.28,0
60694,134750,106672,39735,31937.18,30440.74,15988.28,0
60695,126284,100061,36295,31937.18,30440.74,15988.28,0
60696,116422,92969,32875,31937.18,30440.74,15988.28,0
60697,108161,87753,30575,31937.18,30440.74,15988.28,0
60698,103124,85336,29398,31937.18,30440.74,15988.28,0
60699,101034,84612,28745,31937.18,30440.74,15988.28,0
60700,100063,85054,28676,31937.18,30440.74,15988.28,0
60701,101378,87675,29521,31937.18,30440.74,15988.28,0
60702,107469,94413,32127,31937.18,30440.74,15988.28,0
60703,120301,105362,36833,31937.18,30440.74,15988.28,0
60704,129283,111609,39392,31937.18,30440.74,15988.28,0
60705,131307,110798,39947,31937.18,30440.74,15988.28,0
60706,131573,108368,40114,31937.18,30440.74,15988.28,0
60707,132666,106618,40058,31937.18,30440.74,15988.28,0
60708,133421,104446,39742,31937.18,30440.74,15988.28,0
60709,133460,102106,39309,31937.18,30440.74,15988.28,0
60710,133616,101020,39108,31937.18,30440.74,15988.28,0
60711,133359,100074,38880,31937.18,30440.74,15988.28,0
60712,133236,100329,39384,31937.18,30440.74,15988.28,0
60713,134318,104842,42641,31937.18,30440.74,15988.28,0
60714,140519,114239,45833,31937.18,30440.74,15988.28,0
60715,147236,116450,45976,31937.18,30440.74,15988.28,0
