BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t80,0.0,1920.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11820.0,1243.5684545489114,8032.431545451089,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3376.0,5611.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1611.0
t81,8287.033269882168,0.0,-0.0,0.0,0.0,0.0,0.0,3546.9667301178324,-0.0,-11834.0,8540.966730117832,0.0,-0.0,0.0,0.0,0.0,0.0,-5160.966730117832,-0.0,-3380.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1614.0,-0.0,-1614.0
t82,16384.81501142271,0.0,-0.0,0.0,0.0,0.0,0.0,-4581.81501142271,-0.0,-11803.0,26676.08249251291,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,2972.81501142271,-0.0,-3371.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1609.0,-0.0,-1609.0
t83,22004.129622181634,0.0,-5259.129622181634,0.0,0.0,0.0,0.0,-4968.0,-0.0,-11777.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,3363.0,-0.0,-3363.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1605.0,-0.0,-1605.0
t84,24715.521710922178,0.0,-5564.521710922178,0.0,0.0,0.0,0.0,-7490.0,-0.0,-11661.0,23707.89750393562,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,5900.0,-0.0,-3330.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1590.0,-0.0,-1590.0
t85,24486.236205431363,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,-4949.197042261625,-0.0,-11494.0,28611.700461673994,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,949.197042261625,-0.0,-3283.0,0.0,0.0,-2433.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1567.0
t86,23590.93089827677,0.0,-4741.930898276769,0.0,0.0,0.0,0.0,-7454.0,-0.0,-11395.0,0.0,0.0,-2645.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-3255.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1554.0,-0.0,-1554.0
t87,19216.30903161082,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,132.7301315589175,-0.0,-11306.0,31180.627635494537,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,-1673.7301315589175,-0.0,-3229.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1541.0,-0.0,-1541.0
t88,12166.689600885411,0.0,-0.0,0.0,0.0,0.0,0.0,-743.689600885411,-0.0,-11423.0,20668.01488325112,0.0,-14149.70448413653,0.0,0.0,0.0,0.0,-3256.310399114589,-0.0,-3262.0,0.0,0.0,-2443.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1557.0
t89,1019.0466910702709,3200.252626400885,-0.0,0.0,0.0,0.0,0.0,8001.7006825288445,-0.0,-12221.0,5306.050241268511,4084.94975873149,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3491.0,452.04557405544404,3315.6551084734,-0.0,0.0,0.0,0.0,0.0,-2101.700682528844,-0.0,-1666.0
t90,0.0,2971.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-12871.0,252.15377342679136,9323.846226573209,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3676.0,3030.0248835136767,2724.9751164863233,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1755.0
t91,0.0,4893.190854951146,-0.0,0.0,0.0,0.0,0.0,7878.809145048854,-0.0,-12772.0,753.3329513776449,8793.667048622356,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3647.0,3719.8091450488537,0.0,-0.0,0.0,0.0,0.0,0.0,-1978.8091450488537,-0.0,-1741.0
t92,0.0,3303.8066167081315,-0.0,0.0,0.0,0.0,0.0,9170.19338329187,-0.0,-12474.0,544.2203025813373,8917.779697418662,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3562.0,4971.1933832918685,0.0,-0.0,0.0,0.0,0.0,0.0,-3270.1933832918685,-0.0,-1701.0
t93,0.0,2097.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11997.0,577.7223595318674,8748.277640468132,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3426.0,4600.119399359912,1034.8806006400882,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1635.0
t94,0.0,1307.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11207.0,1058.6832963879162,8042.316703612084,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3201.0,5528.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1528.0
t95,0.0,301.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10201.0,1772.8632357784857,7041.136764221515,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2914.0,5391.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1391.0
t96,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9270.0,-0.0,-9270.0,1448.9722389620501,6469.02776103795,-0.0,0.0,0.0,0.0,0.0,-5270.0,-0.0,-2648.0,5264.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1264.0
t97,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8676.0,-0.0,-8676.0,1072.3667739971513,6081.6332260028485,-0.0,0.0,0.0,0.0,0.0,-4676.0,-0.0,-2478.0,5182.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1182.0
t98,0.0,5470.2065367961895,-0.0,0.0,0.0,0.0,0.0,2887.7934632038105,-0.0,-8358.0,1274.7934632038105,0.0,-0.0,0.0,0.0,0.0,0.0,1112.2065367961895,-0.0,-2387.0,5140.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1140.0
t99,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8198.0,-0.0,-8198.0,1406.7491737614357,5132.2508262385645,-0.0,0.0,0.0,0.0,0.0,-4198.0,-0.0,-2341.0,5117.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1117.0
t100,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8168.0,-0.0,-8168.0,1510.705250298862,4990.294749701138,-0.0,0.0,0.0,0.0,0.0,-4168.0,-0.0,-2333.0,5114.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1114.0
t101,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8378.0,-0.0,-8378.0,1488.2091901595293,5282.7908098404705,-0.0,0.0,0.0,0.0,0.0,-4378.0,-0.0,-2393.0,5142.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1142.0
t102,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9065.0,-0.0,-9065.0,575.0601773235115,7078.939822676489,-0.0,0.0,0.0,0.0,0.0,-5065.0,-0.0,-2589.0,5236.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1236.0
t103,0.0,471.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10371.0,164.2104449116051,8697.789555088395,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2962.0,5414.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1414.0
t104,0.0,8043.0391631697385,-0.0,0.0,0.0,0.0,0.0,3092.9608368302615,-0.0,-11136.0,90.0780081093734,2183.882828720888,-0.0,0.0,0.0,0.0,0.0,907.0391631697385,-0.0,-3181.0,4891.4632031341725,626.5367968658275,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1518.0
t105,3759.5543995556777,0.0,-0.0,0.0,0.0,0.0,0.0,7457.445600444322,-0.0,-11217.0,7819.9636640235385,0.0,-0.0,0.0,0.0,0.0,0.0,-4615.9636640235385,-0.0,-3204.0,4371.481936420783,0.0,-0.0,0.0,0.0,0.0,0.0,-2841.4819364207833,-0.0,-1530.0
t106,10205.02472057514,0.0,-3302.0247205751402,0.0,0.0,0.0,0.0,4364.0,-0.0,-11267.0,9118.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3218.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1536.0,-0.0,-1536.0
t107,15911.686190568656,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,3347.352972601082,-0.0,-11216.0,33177.24618635983,0.0,-24074.24618635983,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3203.0,0.0,0.0,-1022.647027398918,0.0,0.0,0.0,0.0,2552.647027398918,-0.0,-1530.0
t108,21520.082443923257,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,-2418.043280753518,-0.0,-11059.0,28526.8542231821,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,910.043280753518,-0.0,-3159.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1508.0,-0.0,-1508.0
t109,19467.431251910282,0.0,-1155.4312519102823,0.0,0.0,0.0,0.0,-7389.0,-0.0,-10923.0,23496.89750393562,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,5900.0,-0.0,-3119.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1489.0,-0.0,-1489.0
t110,17665.902280196766,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,1246.1368829729727,-0.0,-10869.0,29870.363805039655,0.0,-21520.226922066682,0.0,0.0,0.0,0.0,-5246.136882972973,-0.0,-3104.0,0.0,0.0,-2518.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1482.0
t111,14459.544655793521,0.0,-0.0,0.0,0.0,0.0,0.0,-3676.544655793521,-0.0,-10783.0,873.4553442064789,0.0,-0.0,0.0,0.0,0.0,0.0,2206.544655793521,-0.0,-3080.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1470.0,-0.0,-1470.0
t112,10729.105875982708,0.0,-4297.105875982708,0.0,0.0,0.0,0.0,4421.0,-0.0,-10853.0,20756.108061442028,0.0,-11756.108061442028,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3100.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1479.0,-0.0,-1479.0
t113,3264.5888638929746,0.0,-0.0,0.0,0.0,0.0,0.0,8277.411136107025,-0.0,-11542.0,7573.411136107025,0.0,-0.0,0.0,0.0,0.0,0.0,-4277.411136107025,-0.0,-3296.0,5574.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1574.0
t114,0.0,2397.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-12297.0,2479.859699752858,6932.140300247142,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3512.0,5676.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1676.0
t115,0.0,2352.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-12252.0,2066.7458691786314,7332.254130821369,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3499.0,5671.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1671.0
t116,0.0,2074.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11974.0,1034.016791836455,8285.983208163545,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3420.0,5632.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1632.0
t117,0.0,1627.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11527.0,889.1582766051525,8302.841723394848,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3292.0,5571.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1571.0
t118,0.0,8043.0391631697385,-0.0,0.0,0.0,0.0,0.0,2744.9608368302615,-0.0,-10788.0,5.988866354102963,3048.2399705834396,-0.0,0.0,0.0,0.0,0.0,26.771163062457617,-0.0,-3081.0,2249.44821862105,1993.2837812716693,-0.0,0.0,0.0,0.0,0.0,-2771.731999892719,-0.0,-1471.0
t119,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9795.0,-0.0,-9795.0,245.26252823077874,8346.737471769222,-0.0,0.0,0.0,0.0,0.0,-5795.0,-0.0,-2797.0,5335.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1335.0
t120,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8937.0,-0.0,-8937.0,80.35175707651028,7409.648242923489,-0.0,0.0,0.0,0.0,0.0,-4937.0,-0.0,-2553.0,5218.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1218.0
t121,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8376.0,-0.0,-8376.0,252.4287005928809,6964.341424185559,-0.0,0.0,0.0,0.0,0.0,-4824.77012477844,-0.0,-2392.0,4692.22987522156,0.0,-0.0,0.0,0.0,0.0,0.0,-3551.22987522156,-0.0,-1141.0
t122,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8071.0,-0.0,-8071.0,150.384192535232,6225.615807464768,-0.0,0.0,0.0,0.0,0.0,-4071.0,-0.0,-2305.0,3575.072526130309,1524.9274738696909,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1100.0
t123,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7915.0,-0.0,-7915.0,369.6621735270996,7790.337826472901,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2260.0,2417.604739988399,676.3952600116008,-0.0,0.0,0.0,0.0,0.0,-2015.0,-0.0,-1079.0
t124,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7876.0,-0.0,-7876.0,966.4749641915448,7182.525035808455,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2249.0,1592.7498452938707,1457.2501547061293,-0.0,0.0,0.0,0.0,0.0,-1976.0,-0.0,-1074.0
t125,0.0,2035.132199472207,-0.0,0.0,0.0,0.0,0.0,6032.8678005277925,-0.0,-8068.0,1122.8966914768298,7081.10330852317,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2304.0,1232.867800527793,0.0,-0.0,0.0,0.0,0.0,0.0,-132.86780052779295,-0.0,-1100.0
t126,0.0,3099.6071275069944,-0.0,0.0,0.0,0.0,0.0,5650.392872493006,-0.0,-8750.0,1127.3870383405385,7271.612961659462,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2499.0,943.3928724930058,0.0,-0.0,0.0,0.0,0.0,0.0,249.60712750699417,-0.0,-1193.0
t127,0.0,8043.0391631697385,-0.0,0.0,0.0,0.0,0.0,1988.9608368302615,-0.0,-10032.0,1457.6563262708485,108.24356451578137,-0.0,0.0,0.0,0.0,0.0,1299.1001092133702,-0.0,-2865.0,1340.4058375702318,3315.6551084734,-0.0,0.0,0.0,0.0,0.0,-3288.0609460436317,-0.0,-1368.0
t128,0.0,8043.0391631697385,-0.0,0.0,0.0,0.0,0.0,2756.9608368302615,-0.0,-10800.0,2186.740167247982,3056.036066049233,-0.0,0.0,0.0,0.0,0.0,-2157.7762332972147,-0.0,-3085.0,2072.184603533047,0.0,-0.0,0.0,0.0,0.0,0.0,-599.1846035330468,-0.0,-1473.0
t129,3723.1598748745964,152.69939975028456,-0.0,0.0,0.0,0.0,0.0,7014.140725375119,-0.0,-10890.0,9010.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3110.0,2598.140725375119,0.0,-0.0,0.0,0.0,0.0,0.0,-1114.140725375119,-0.0,-1484.0
t130,10696.350803769736,0.0,-0.0,0.0,0.0,0.0,0.0,204.64919623026435,-0.0,-10901.0,27661.257951944615,0.0,-22857.60875571435,0.0,0.0,0.0,0.0,-1690.6491962302644,-0.0,-3113.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1486.0,-0.0,-1486.0
t131,18328.282629392445,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,567.756533777294,-0.0,-10853.0,5146.756533777294,0.0,-0.0,0.0,0.0,0.0,0.0,-2046.756533777294,-0.0,-3100.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1479.0,-0.0,-1479.0
t132,22564.605302270284,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,-3829.566139100545,-0.0,-10692.0,26959.331364835074,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,2371.566139100545,-0.0,-3053.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1458.0,-0.0,-1458.0
t133,21643.82382783893,0.0,-3794.823827838929,0.0,0.0,0.0,0.0,-7334.0,-0.0,-10515.0,23380.89750393562,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,5900.0,-0.0,-3003.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1434.0,-0.0,-1434.0
t134,15507.706966608655,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,2958.332196561083,-0.0,-10423.0,26470.853906043936,0.0,-19115.52170948285,0.0,0.0,0.0,0.0,-4379.332196561083,-0.0,-2976.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1421.0,-0.0,-1421.0
t135,13280.362056126494,0.0,-4902.362056126494,0.0,0.0,0.0,0.0,1900.0,-0.0,-10278.0,25235.3073525335,0.0,-16400.3073525335,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2935.0,0.0,0.0,-2599.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1401.0
t136,7249.789316471355,0.0,-0.0,0.0,0.0,0.0,0.0,3077.210683528645,-0.0,-10327.0,7435.210683528645,0.0,-0.0,0.0,0.0,0.0,0.0,-4485.210683528645,-0.0,-2950.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1408.0,-0.0,-1408.0
t137,549.5573226843246,485.5475079144426,-0.0,0.0,0.0,0.0,0.0,9894.895169401232,-0.0,-10930.0,6741.894734607595,2279.1052653924044,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3121.0,5484.895169401233,0.0,-0.0,0.0,0.0,0.0,0.0,-3994.895169401233,-0.0,-1490.0
t138,0.0,1607.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11507.0,2502.541678492716,6683.4583215072835,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3286.0,5569.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1569.0
t139,0.0,1422.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-11322.0,2449.4705579310335,6684.529442068966,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3234.0,5544.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1544.0
t140,0.0,1096.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10996.0,2386.7308709426884,6653.269129057311,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3140.0,5499.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1499.0
t141,0.0,1348.6565668941657,-0.0,0.0,0.0,0.0,0.0,9212.343433105834,-0.0,-10561.0,2538.9445187497145,6377.055481250285,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-3016.0,4752.343433105834,0.0,-0.0,0.0,0.0,0.0,0.0,-3312.3434331058343,-0.0,-1440.0
t142,0.0,952.7201757781859,-0.0,0.0,0.0,0.0,0.0,9041.279824221814,-0.0,-9994.0,2553.3554100284496,6201.644589971551,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2855.0,4504.279824221814,0.0,-0.0,0.0,0.0,0.0,0.0,-3141.279824221814,-0.0,-1363.0
t143,0.0,5343.6855535527,-0.0,0.0,0.0,0.0,0.0,3880.3144464473,-0.0,-9224.0,2515.3144464473,0.0,-0.0,0.0,0.0,0.0,0.0,119.68555355270018,-0.0,-2635.0,5257.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1257.0
t144,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8432.0,-0.0,-8432.0,2383.4624843812912,4577.94224177664,-0.0,0.0,0.0,0.0,0.0,-4553.404726157931,-0.0,-2408.0,5028.595273842069,0.0,-0.0,0.0,0.0,0.0,0.0,-3878.595273842069,-0.0,-1150.0
t145,0.0,3615.2149057609026,-0.0,0.0,0.0,0.0,0.0,4203.785094239098,-0.0,-7819.0,2437.7850942390974,0.0,-0.0,0.0,0.0,0.0,0.0,-203.78509423909736,-0.0,-2234.0,4038.108650954585,1027.8913490454152,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1066.0
t146,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7480.0,-0.0,-7480.0,2436.7221487452784,3839.169355307344,-0.0,0.0,0.0,0.0,0.0,-4139.891504052623,-0.0,-2136.0,4360.108495947377,0.0,-0.0,0.0,0.0,0.0,0.0,-3340.1084959473774,-0.0,-1020.0
t147,0.0,3462.489113612095,-0.0,0.0,0.0,0.0,0.0,3833.510886387905,-0.0,-7296.0,1916.5108863879052,0.0,-0.0,0.0,0.0,0.0,0.0,166.4891136120948,-0.0,-2083.0,4994.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-994.0
t148,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7221.0,-0.0,-7221.0,1470.0722090357012,3813.9277909642988,-0.0,0.0,0.0,0.0,0.0,-3221.0,-0.0,-2063.0,4984.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-984.0
t149,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7293.0,-0.0,-7293.0,658.3746052219442,4717.625394778056,-0.0,0.0,0.0,0.0,0.0,-3293.0,-0.0,-2083.0,4994.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-994.0
t150,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,7571.0,-0.0,-7571.0,227.8442316572323,5675.999218417435,-0.0,0.0,0.0,0.0,0.0,-3741.843450074668,-0.0,-2162.0,4861.156549925332,0.0,-0.0,0.0,0.0,0.0,0.0,-3829.156549925332,-0.0,-1032.0
t151,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,8073.0,-0.0,-8073.0,396.89539346633336,6604.424141237805,-0.0,0.0,0.0,0.0,0.0,-4696.319534704138,-0.0,-2305.0,4476.680465295862,0.0,-0.0,0.0,0.0,0.0,0.0,-3376.6804652958617,-0.0,-1100.0
t152,0.0,167.38907219786688,-0.0,0.0,0.0,0.0,0.0,8434.610927802132,-0.0,-8602.0,323.77710961449714,8032.222890385503,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2456.0,3706.610927802133,0.0,-0.0,0.0,0.0,0.0,0.0,-2534.610927802133,-0.0,-1172.0
t153,6853.088997447571,0.0,-0.0,0.0,0.0,0.0,0.0,2289.9110025524287,-0.0,-9143.0,6147.911002552429,0.0,-0.0,0.0,0.0,0.0,0.0,-3536.9110025524287,-0.0,-2611.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1247.0,-0.0,-1247.0
t154,14801.653187795684,0.0,-1335.653187795684,0.0,0.0,0.0,0.0,-3995.0,-0.0,-9471.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2704.0,-0.0,-2704.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1291.0,-0.0,-1291.0
t155,19936.920620296227,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,-2330.8814571264884,-0.0,-9563.0,30678.01604680913,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,-1669.1185428735116,-0.0,-2731.0,0.0,0.0,-2697.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1303.0
t156,23241.543461338388,0.0,-6562.543461338388,0.0,0.0,0.0,0.0,-7193.0,-0.0,-9486.0,23086.89750393562,0.0,-26277.89750393562,0.0,0.0,0.0,0.0,5900.0,-0.0,-2709.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1293.0,-0.0,-1293.0
t157,23670.998852575147,0.0,-7189.998852575147,0.0,0.0,0.0,0.0,-7169.0,-0.0,-9312.0,0.0,0.0,-3241.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2659.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1269.0,-0.0,-1269.0
t158,22968.584526230283,0.0,-6711.584526230283,0.0,0.0,0.0,0.0,-7142.0,-0.0,-9115.0,0.0,0.0,-3297.0,0.0,0.0,0.0,0.0,5900.0,-0.0,-2603.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1242.0,-0.0,-1242.0
t159,18535.731420074604,0.0,-8043.0391631697385,0.0,0.0,0.0,0.0,-1516.6922569048656,-0.0,-8976.0,2271.3077430951344,0.0,-0.0,0.0,0.0,0.0,0.0,292.69225690486564,-0.0,-2564.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1224.0,-0.0,-1224.0
t160,10881.962879643248,0.0,-3709.962879643248,0.0,0.0,0.0,0.0,1900.0,-0.0,-9072.0,21413.418698712638,0.0,-12922.418698712638,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2591.0,0.0,0.0,-2764.0,0.0,0.0,0.0,0.0,4000.0,-0.0,-1236.0
t161,2012.617214863785,984.3744421096219,-0.0,0.0,0.0,0.0,0.0,6739.008343026593,-0.0,-9736.0,8680.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2780.0,2167.008343026593,0.0,-0.0,0.0,0.0,0.0,0.0,-839.0083430265931,-0.0,-1328.0
t162,0.0,503.0,-0.0,0.0,0.0,0.0,0.0,9900.0,-0.0,-10403.0,2388.18877869087,6481.81122130913,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2970.0,2257.888891535379,3160.111108464621,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1418.0
t163,0.0,2445.229345953544,-0.0,0.0,0.0,0.0,0.0,7834.770654046456,-0.0,-10280.0,2173.336724956083,6662.663275043917,-0.0,0.0,0.0,0.0,0.0,-5900.0,-0.0,-2936.0,3336.770654046456,0.0,-0.0,0.0,0.0,0.0,0.0,-1934.770654046456,-0.0,-1402.0
t164,0.0,8043.0391631697385,-0.0,0.0,0.0,0.0,0.0,1906.9608368302615,-0.0,-9950.0,630.0862248700314,683.4511989183238,-0.0,0.0,0.0,0.0,0.0,1528.4625762116448,-0.0,-2842.0,4792.423413041906,0.0,-0.0,0.0,0.0,0.0,0.0,-3435.4234130419063,-0.0,-1357.0
t165,0.0,6725.534239894884,-0.0,0.0,0.0,0.0,0.0,2912.465760105116,-0.0,-9638.0,1664.4657601051156,0.0,-0.0,0.0,0.0,0.0,0.0,1087.5342398948844,-0.0,-2752.0,5314.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1314.0
t166,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,9187.0,-0.0,-9187.0,2059.005406123351,5751.994593876649,-0.0,0.0,0.0,0.0,0.0,-5187.0,-0.0,-2624.0,5252.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4000.0,-0.0,-1252.0
