Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t216,0.0,0.0,0.0,0.0,572.4608551191479,0.0,5172.0,0.0,6483.539144880852,0.0,12228.0
t217,0.0,0.0,0.0,0.0,442.5098624423822,0.0,5095.0,0.0,5879.490137557617,0.0,11417.0
t218,0.0,0.0,0.0,0.0,205.89357723228326,0.0,5055.0,0.0,5751.106422767717,0.0,11012.0
t219,0.0,0.0,0.0,0.0,490.27843750579007,0.0,5035.0,0.0,5265.72156249421,0.0,10791.0
t220,0.0,0.0,0.0,0.0,670.6236855107555,0.0,5033.0,5071.376314489245,0.0,0.0,10775.0
t221,0.0,0.0,0.0,0.0,329.08729018237955,0.0,5063.0,0.0,5694.91270981762,0.0,11087.0
t222,0.0,0.0,0.0,0.0,458.9289037623323,0.0,5161.0,0.0,6496.071096237668,0.0,12116.0
t223,0.0,0.0,0.0,0.0,699.725963765775,0.0,5349.0,0.0,8018.274036234225,0.0,14067.0
t224,0.0,0.0,0.0,0.0,485.017434855778,0.0,5449.0,8043.039163169827,1132.9434019743953,0.0,15109.999999999998
t225,0.0,0.0,0.0,6219.8242679967925,0.0,8945.175732003208,0.0,0.0,0.0,0.0,15165.0
